"_id",collectProperty.wxOpenId,createTime,isValid,onlineTrainingClientId,owner.platformId,owner.platformVersionId,owner.projectId,owner.subProjectId,owner.unitId,result,resultValue.data.type,resultValue.lastRefreshTime,status,statusChangeTime.-1,statusChangeTime.0,statusChangeTime.1,statusChangeTime.2,supervisionBehaviorId,supervisionMeasures.facilitiesType,supervisionMeasures.measuresType,systemId,triggerTimePoint,updateTime,userSupervisionFactId
2c90803890971dab0190a4ae0487701c,,2024-07-12T02:53:38.016Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2,SLIDER,,2,2024-07-12T02:53:37.880Z,,,2024-07-12T02:56:37.880Z,2c90803890971dab0190a463e8bc323d,0,7,2c91e0819004efb5019004efb5ef0000,18319,2024-07-12T02:56:38.146Z,06065489b655de5f3bf4f5828288fa3d
2c90803890971dab0190a63604e16216,,2024-07-12T09:57:12.740Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2,SLIDER,,2,2024-07-12T09:57:12.585Z,,,2024-07-12T10:00:12.585Z,2c90803890971dab0190a463e8bc323d,0,7,2c91e0819004efb5019004efb5ef0000,27164,2024-07-12T10:01:45.531Z,06065489b655de5f3bf4f5828288fa3d
2c90803890971dab0190a502aa062f96,oR17p5XKXPt9O0bddMLpDCiHIyT0,2024-07-12T03:35:46.520Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,SLIDER,,1,2024-07-12T03:35:46.374Z,2024-07-12T03:35:49.907Z,2024-07-12T03:35:54.508Z,,2c90803890971dab0190a502a9f52f94,0,7,2c91e0819004efb5019004efb5ef0000,17562,2024-07-12T03:35:54.623Z,540dea3d2c20c2f8e8f46750cd29d626
2c90803890971dab0190a517032037a8,,2024-07-12T05:06:33.601Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2,,2024-07-12T13:06:33.490+0800,2,2024-07-12T05:06:33.484Z,,,2024-07-12T05:09:33.484Z,2c90803890971dab0190a502a9f52f94,0,3,2c91e0819004efb5019004efb5ef0000,22463,2024-07-12T05:10:33.357Z,540dea3d2c20c2f8e8f46750cd29d626
2c9082e490971fa30190a97d5f064c36,oR17p5byX6fQX6gmt6GBTMvmJ5J8,2024-07-13T00:28:04.356Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,SLIDER,,1,2024-07-13T00:28:04.171Z,2024-07-13T00:28:08.924Z,2024-07-13T00:28:25.944Z,,2c90803890971dab0190a97d5edb1474,0,7,2c91e0819004efb5019004efb5ef0000,0,2024-07-13T00:28:26.071Z,ac2107aed7cb13bba9a5981fb84a860e
2c9082e490971fa30190a97ee8364cd5,oR17p5byX6fQX6gmt6GBTMvmJ5J8,2024-07-13T00:29:45.020Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,WORD_IMAGE_CLICK,,1,2024-07-13T00:29:44.814Z,2024-07-13T00:29:51.009Z,2024-07-13T00:30:18.841Z,,2c90803890971dab0190a97ee7f814a7,0,10,2c91e0819004efb5019004efb5ef0000,0,2024-07-13T00:30:18.945Z,76bd9aca8d90e24083a8a0c63f27e351
2c9082e490971fa30190b3d4be374d80,oR17p5byX6fQX6gmt6GBTMvmJ5J8,2024-07-15T01:23:05.244Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,WORD_IMAGE_CLICK,,1,2024-07-15T01:23:05.167Z,2024-07-15T01:23:22.663Z,2024-07-15T01:23:42.920Z,,2c90803890971dab0190b3d4490a0f77,0,10,2c91e0819004efb5019004efb5ef0000,4596,2024-07-15T01:23:42.988Z,76bd9aca8d90e24083a8a0c63f27e351
2c90803890971dab0190b90808230dd1,oR17p5byX6fQX6gmt6GBTMvmJ5J8,2024-07-16T01:37:29.951Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,SLIDER,,1,2024-07-16T01:37:29.798Z,2024-07-16T01:37:32.204Z,2024-07-16T01:37:38.630Z,,2c90803890971dab0190b8e002db6efe,0,7,2c91e0819004efb5019004efb5ef0000,4011,2024-07-16T01:37:38.768Z,8ab4861c3b80024ae3b942206d798326
2c9082b990642dcb019085bb887c6af0,,2024-07-06T01:58:50.998Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2,WORD_IMAGE_CLICK,,2,2024-07-06T01:58:50.862Z,,,2024-07-06T02:01:50.862Z,2c9082b990642dcb019085910268616f,0,10,2c91e0819004efb5019004efb5ef0000,3285,2024-07-06T02:01:51.315Z,e874ecea4d3c4a6321db7697870d7fcd
2c9082ce9064171c01908591028b4736,oR17p5byX6fQX6gmt6GBTMvmJ5J8,2024-07-06T01:49:20.995Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,SLIDER,,1,2024-07-06T01:49:20.837Z,2024-07-06T01:49:29.779Z,2024-07-06T01:49:38.232Z,,2c9082b990642dcb019085910268616f,0,7,2c91e0819004efb5019004efb5ef0000,2734,2024-07-06T01:49:38.329Z,e874ecea4d3c4a6321db7697870d7fcd
2c9082ce9064171c019085c6b7af522e,oR17p5byX6fQX6gmt6GBTMvmJ5J8,2024-07-06T02:05:01.052Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,SLIDER,,1,2024-07-06T02:05:00.877Z,2024-07-06T02:05:09.647Z,2024-07-06T02:05:18.896Z,,2c9082b990642dcb019085910268616f,0,7,2c91e0819004efb5019004efb5ef0000,3285,2024-07-06T02:05:18.968Z,e874ecea4d3c4a6321db7697870d7fcd
2c9082b990642dcb019086365e1c07b2,,2024-07-06T05:00:13.596Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2,,2024-07-06T13:00:13.411+0800,2,2024-07-06T05:00:13.406Z,,,2024-07-06T05:03:13.406Z,2c9082b990642dcb019085910268616f,0,3,2c91e0819004efb5019004efb5ef0000,11122,2024-07-06T05:03:13.520Z,e874ecea4d3c4a6321db7697870d7fcd
2c9082ce9064171c019086d7e8cd0b13,,2024-07-06T07:48:53.860Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2,WORD_IMAGE_CLICK,,2,2024-07-06T07:48:53.738Z,,,2024-07-06T07:51:53.738Z,2c9082b990642dcb019085910268616f,0,10,2c91e0819004efb5019004efb5ef0000,14042,2024-07-06T07:51:53.875Z,e874ecea4d3c4a6321db7697870d7fcd
2c9082ce9064171c0190866cc4277691,oR17p5W7a2IF9My8vNuqeJfwJnnI,2024-07-06T07:00:03.777Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,WORD_IMAGE_CLICK,,1,2024-07-06T07:00:03.644Z,2024-07-06T07:00:06.033Z,2024-07-06T07:00:15.124Z,,2c9082b990642dcb019085910268616f,0,10,2c91e0819004efb5019004efb5ef0000,11122,2024-07-06T07:00:15.307Z,e874ecea4d3c4a6321db7697870d7fcd
2c9082b990642dcb0190861082f97fef,oR17p5byX6fQX6gmt6GBTMvmJ5J8,2024-07-06T04:03:27.424Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,SLIDER,,1,2024-07-06T04:03:27.275Z,2024-07-06T04:03:43.329Z,2024-07-06T04:03:48.336Z,,2c9082b990642dcb019085910268616f,0,7,2c91e0819004efb5019004efb5ef0000,7736,2024-07-06T04:03:48.471Z,e874ecea4d3c4a6321db7697870d7fcd
2c9082b990642dcb019085c9e2db6f06,,2024-07-06T03:19:27.254Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2,WORD_IMAGE_CLICK,,2,2024-07-06T03:19:27.080Z,,,2024-07-06T03:22:27.080Z,2c9082b990642dcb019085910268616f,0,10,2c91e0819004efb5019004efb5ef0000,7736,2024-07-06T03:22:27.572Z,e874ecea4d3c4a6321db7697870d7fcd
2c9082ce9064171c0190907416b07949,oR17p5byX6fQX6gmt6GBTMvmJ5J8,2024-07-08T03:47:35.512Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,,2024-07-08T11:47:35.424+0800,1,2024-07-08T03:47:35.418Z,2024-07-08T03:47:40.662Z,2024-07-08T03:48:03.897Z,,2c9082b990642dcb01908fba1fb72721,0,3,2c91e0819004efb5019004efb5ef0000,14378,2024-07-08T03:48:04.062Z,6d6ee82292da76668fe12c7cd98e3b4b
2c9082ce9064171c0190915c37783610,oR17p5byX6fQX6gmt6GBTMvmJ5J8,2024-07-08T09:05:16.438Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,,2024-07-08T17:05:16.303+0800,1,2024-07-08T09:05:16.297Z,2024-07-08T09:05:42.263Z,2024-07-08T09:05:50.256Z,,2c9082b990642dcb0190915c37640a38,0,3,2c91e0819004efb5019004efb5ef0000,7227,2024-07-08T09:05:50.358Z,de0f079dff1f57630da1eae83b2acc34
2c9082b990642dcb01908ff3a08a50a2,oR17p5byX6fQX6gmt6GBTMvmJ5J8,2024-07-08T01:43:56.507Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,SLIDER,,1,2024-07-08T01:43:56.324Z,2024-07-08T01:44:01.081Z,2024-07-08T01:44:10.432Z,,2c9082b990642dcb01908fb8e9a326b9,0,7,2c91e0819004efb5019004efb5ef0000,17006,2024-07-08T01:44:10.570Z,e874ecea4d3c4a6321db7697870d7fcd
2c9082b990642dcb0190901e0e5b79b0,oR17p5byX6fQX6gmt6GBTMvmJ5J8,2024-07-08T02:29:56.911Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,,2024-07-08T10:29:56.747+0800,1,2024-07-08T02:29:56.741Z,2024-07-08T02:30:06.640Z,2024-07-08T02:30:13.045Z,,2c9082b990642dcb01908fb8e9a326b9,0,3,2c91e0819004efb5019004efb5ef0000,18582,2024-07-08T02:30:13.220Z,e874ecea4d3c4a6321db7697870d7fcd
2c9082b990642dcb01908649b0740c29,oR17p5W7a2IF9My8vNuqeJfwJnnI,2024-07-06T06:59:14.879Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,,2024-07-06T14:59:14.761+0800,1,2024-07-06T06:59:14.754Z,2024-07-06T06:59:18.295Z,2024-07-06T06:59:47.283Z,,2c9082b990642dcb0190863799d00854,0,3,2c91e0819004efb5019004efb5ef0000,964,2024-07-06T06:59:47.403Z,6d6ee82292da76668fe12c7cd98e3b4b
2c9082ce9064171c01909126fdc97e2a,oR17p5byX6fQX6gmt6GBTMvmJ5J8,2024-07-08T07:10:48.186Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,WORD_IMAGE_CLICK,,1,2024-07-08T07:10:48.040Z,2024-07-08T07:11:05.206Z,2024-07-08T07:11:13.535Z,,2c9082b990642dcb01909055ec7f2d0e,0,10,2c91e0819004efb5019004efb5ef0000,3382,2024-07-08T07:11:13.746Z,de0f079dff1f57630da1eae83b2acc34
2c9082b990642dcb019086379a0d0858,oR17p5byX6fQX6gmt6GBTMvmJ5J8,2024-07-06T04:05:09.413Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,,2024-07-06T12:05:09.261+0800,1,2024-07-06T04:05:09.189Z,2024-07-06T04:05:14.112Z,2024-07-06T04:05:43.660Z,,2c9082b990642dcb0190863799d00854,0,3,2c91e0819004efb5019004efb5ef0000,0,2024-07-06T04:05:43.832Z,6d6ee82292da76668fe12c7cd98e3b4b
2c9082b990642dcb019090808e564a05,,2024-07-08T04:40:51.678Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2,WORD_IMAGE_CLICK,,2,2024-07-08T04:40:51.520Z,,,2024-07-08T04:43:51.520Z,2c9082b990642dcb01908fb8e9a326b9,0,10,2c91e0819004efb5019004efb5ef0000,24898,2024-07-08T04:43:51.799Z,e874ecea4d3c4a6321db7697870d7fcd
2c9082ce9064171c01908fba8fea59c1,,2024-07-08T01:46:22.720Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2,SLIDER,,2,2024-07-08T01:46:22.536Z,,,2024-07-08T01:49:22.536Z,2c9082b990642dcb01908fba1fb72721,0,7,2c91e0819004efb5019004efb5ef0000,8169,2024-07-08T01:49:22.649Z,6d6ee82292da76668fe12c7cd98e3b4b
2c9082ce9064171c019090a7c23817c4,oR17p5byX6fQX6gmt6GBTMvmJ5J8,2024-07-08T07:07:50.236Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,WORD_IMAGE_CLICK,,1,2024-07-08T07:07:50.110Z,2024-07-08T07:07:55.937Z,2024-07-08T07:08:03.780Z,,2c9082b990642dcb01908fb8e9a326b9,0,10,2c91e0819004efb5019004efb5ef0000,24898,2024-07-08T07:08:03.899Z,e874ecea4d3c4a6321db7697870d7fcd
2c9082ce9064171c01908fba1fe1595f,oR17p5byX6fQX6gmt6GBTMvmJ5J8,2024-07-08T00:24:18.226Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,WORD_IMAGE_CLICK,,1,2024-07-08T00:24:18.067Z,2024-07-08T00:24:22.569Z,2024-07-08T00:24:33.152Z,,2c9082b990642dcb01908fba1fb72721,0,10,2c91e0819004efb5019004efb5ef0000,0,2024-07-08T00:24:33.255Z,6d6ee82292da76668fe12c7cd98e3b4b
2c9082b990642dcb019091b5b32b5342,oR17p5byX6fQX6gmt6GBTMvmJ5J8,2024-07-08T09:38:42.722Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,SLIDER,,1,2024-07-08T09:38:42.534Z,2024-07-08T09:38:45.742Z,2024-07-08T09:38:49.976Z,,2c9082b990642dcb019091b5b301533e,0,7,2c91e0819004efb5019004efb5ef0000,0,2024-07-08T09:38:50.144Z,e874ecea4d3c4a6321db7697870d7fcd
2c9082ce9064171c01908fb8e9b7589b,oR17p5byX6fQX6gmt6GBTMvmJ5J8,2024-07-08T00:23:15.985Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,,2024-07-08T08:23:15.853+0800,1,2024-07-08T00:23:15.846Z,2024-07-08T00:23:18.781Z,2024-07-08T00:23:26.473Z,,2c9082b990642dcb01908fb8e9a326b9,0,3,2c91e0819004efb5019004efb5ef0000,14042,2024-07-08T00:23:26.571Z,e874ecea4d3c4a6321db7697870d7fcd
2c9082b990642dcb0190863799f60857,,2024-07-06T04:21:54.547Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2,WORD_IMAGE_CLICK,,2,2024-07-06T04:21:54.425Z,,,2024-07-06T04:24:54.425Z,2c9082b990642dcb0190863799d00854,0,10,2c91e0819004efb5019004efb5ef0000,964,2024-07-06T04:24:54.759Z,6d6ee82292da76668fe12c7cd98e3b4b
2c9082b990642dcb019091979ad943bd,oR17p5byX6fQX6gmt6GBTMvmJ5J8,2024-07-08T09:56:04.464Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,,2024-07-08T17:56:04.352+0800,1,2024-07-08T09:56:04.346Z,2024-07-08T09:58:22.178Z,2024-07-08T09:58:30.976Z,,2c9082b990642dcb0190915c37640a38,0,3,2c91e0819004efb5019004efb5ef0000,10204,2024-07-08T09:58:31.081Z,de0f079dff1f57630da1eae83b2acc34
2c9082ce9064171c019091798ad85428,,2024-07-08T09:09:04.415Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2,,2024-07-08T17:09:04.305+0800,2,2024-07-08T09:09:04.299Z,,,2024-07-08T09:12:04.299Z,2c9082b990642dcb019091798ac428e2,0,3,2c91e0819004efb5019004efb5ef0000,27377,2024-07-08T09:12:04.452Z,e874ecea4d3c4a6321db7697870d7fcd
2c9082ce9064171c019090855c980409,oR17p5byX6fQX6gmt6GBTMvmJ5J8,2024-07-08T07:02:37.928Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,,2024-07-08T15:02:37.838+0800,1,2024-07-08T07:02:37.833Z,2024-07-08T07:02:41.706Z,2024-07-08T07:02:50.010Z,,2c9082b990642dcb01909055ec7f2d0e,0,3,2c91e0819004efb5019004efb5ef0000,2907,2024-07-08T07:02:50.140Z,de0f079dff1f57630da1eae83b2acc34
2c9082b990642dcb019094da2e4c14ad,oR17p5byX6fQX6gmt6GBTMvmJ5J8,2024-07-09T00:17:25.196Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,SLIDER,,1,2024-07-09T00:17:25.002Z,2024-07-09T00:17:29.213Z,2024-07-09T00:17:42.034Z,,2c9082b990642dcb019094da2e2414a9,0,7,2c91e0819004efb5019004efb5ef0000,0,2024-07-09T00:17:42.112Z,de0f079dff1f57630da1eae83b2acc34
2c9082b990642dcb01908fb9562f26d8,,2024-07-08T01:24:06.565Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2,,2024-07-08T09:24:06.353+0800,2,2024-07-08T01:24:06.348Z,,,2024-07-08T01:27:06.348Z,2c9082b990642dcb01908fb8e9a326b9,0,3,2c91e0819004efb5019004efb5ef0000,17006,2024-07-08T01:27:06.726Z,e874ecea4d3c4a6321db7697870d7fcd
2c9082ce9064171c01908fb8e9ce589d,oR17p5byX6fQX6gmt6GBTMvmJ5J8,2024-07-08T00:22:58.861Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,WORD_IMAGE_CLICK,,1,2024-07-08T00:22:58.692Z,2024-07-08T00:23:05.083Z,2024-07-08T00:23:14.749Z,,2c9082b990642dcb01908fb8e9a326b9,0,10,2c91e0819004efb5019004efb5ef0000,0,2024-07-08T00:23:14.888Z,e874ecea4d3c4a6321db7697870d7fcd
2c9082ce9064171c01908fba1fca595c,oR17p5byX6fQX6gmt6GBTMvmJ5J8,2024-07-08T00:24:33.953Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,,2024-07-08T08:24:33.815+0800,1,2024-07-08T00:24:33.808Z,2024-07-08T00:24:37.172Z,2024-07-08T00:24:46.782Z,,2c9082b990642dcb01908fba1fb72721,0,3,2c91e0819004efb5019004efb5ef0000,3275,2024-07-08T00:24:46.964Z,6d6ee82292da76668fe12c7cd98e3b4b
2c9082ce9064171c01909031f9b643ae,oR17p5byX6fQX6gmt6GBTMvmJ5J8,2024-07-08T02:41:12.807Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,SLIDER,,1,2024-07-08T02:41:12.651Z,2024-07-08T02:41:18.365Z,2024-07-08T02:41:27.596Z,,2c9082b990642dcb01908fba1fb72721,0,7,2c91e0819004efb5019004efb5ef0000,10599,2024-07-08T02:41:27.694Z,6d6ee82292da76668fe12c7cd98e3b4b
2c9082ce9064171c01909008032919a7,oR17p5byX6fQX6gmt6GBTMvmJ5J8,2024-07-08T01:49:32.642Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,WORD_IMAGE_CLICK,,1,2024-07-08T01:49:32.552Z,2024-07-08T01:51:06.457Z,2024-07-08T01:51:42.161Z,,2c9082b990642dcb01908fba1fb72721,0,10,2c91e0819004efb5019004efb5ef0000,8169,2024-07-08T01:51:42.305Z,6d6ee82292da76668fe12c7cd98e3b4b
2c9082b990642dcb0190900a247964c2,,2024-07-08T02:32:12.796Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2,,2024-07-08T10:32:12.635+0800,2,2024-07-08T02:32:12.630Z,,,2024-07-08T02:35:12.630Z,2c9082b990642dcb01908fba1fb72721,0,3,2c91e0819004efb5019004efb5ef0000,10599,2024-07-08T02:35:12.823Z,6d6ee82292da76668fe12c7cd98e3b4b
2c9082ce9064171c01909055ecbc62f8,oR17p5byX6fQX6gmt6GBTMvmJ5J8,2024-07-08T03:14:28.789Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,WORD_IMAGE_CLICK,,1,2024-07-08T03:14:28.596Z,2024-07-08T03:14:34.526Z,2024-07-08T03:14:46.626Z,,2c9082b990642dcb01909055ec7f2d0e,0,10,2c91e0819004efb5019004efb5ef0000,0,2024-07-08T03:14:46.723Z,de0f079dff1f57630da1eae83b2acc34
2c9082ce9064171c019091798af0542a,oR17p5byX6fQX6gmt6GBTMvmJ5J8,2024-07-08T08:33:00.310Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,SLIDER,,1,2024-07-08T08:33:00.066Z,2024-07-08T08:33:06.446Z,2024-07-08T08:33:17.020Z,,2c9082b990642dcb019091798ac428e2,0,7,2c91e0819004efb5019004efb5ef0000,0,2024-07-08T08:33:17.155Z,e874ecea4d3c4a6321db7697870d7fcd
2c9082ce9064171c01909055eca562f7,,2024-07-08T04:03:17.605Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2,WORD_IMAGE_CLICK,,2,2024-07-08T04:03:17.439Z,,,2024-07-08T04:06:17.439Z,2c9082b990642dcb01909055ec7f2d0e,0,10,2c91e0819004efb5019004efb5ef0000,2907,2024-07-08T04:06:17.529Z,de0f079dff1f57630da1eae83b2acc34
2c9082b990642dcb0190916254cb1191,oR17p5byX6fQX6gmt6GBTMvmJ5J8,2024-07-08T08:07:39.121Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,,2024-07-08T16:07:38.955+0800,1,2024-07-08T08:07:38.892Z,2024-07-08T08:07:44.901Z,2024-07-08T08:07:57.819Z,,2c9082b990642dcb0190916254a5118c,0,3,2c91e0819004efb5019004efb5ef0000,0,2024-07-08T08:07:58.036Z,e874ecea4d3c4a6321db7697870d7fcd
