"_id",basicFactData.basicFactDataId,basicFactData.createTimeDate,basicFactData.dataValue.activityDateList,basicFactData.dataValue.code,basicFactData.dataValue.courseId,basicFactData.dataValue.courseIdentifierId,basicFactData.dataValue.coursePeriod,basicFactData.dataValue.effective,basicFactData.dataValue.idCardType,basicFactData.dataValue.message,basicFactData.dataValue.packageId,basicFactData.dataValue.timeLength,basicFactData.dataValue.trainingPersonId,basicFactData.dataValue.userIdentifier,basicFactData.dataValue.userUniqueId,basicFactData.updateTimeDate,behaviorInterruptRecoveryRecord.0.interruptRecoveryId,behaviorInterruptRecoveryRecord.0.interruptRecoveryTime,behaviorInterruptRecoveryRecord.0.interruptRecoveryType,behaviorInterruptRecoveryRecord.1.interruptRecoveryId,behaviorInterruptRecoveryRecord.1.interruptRecoveryTime,behaviorInterruptRecoveryRecord.1.interruptRecoveryType,behaviorInterruptRecoveryRecord.10.interruptRecoveryId,behaviorInterruptRecoveryRecord.10.interruptRecoveryTime,behaviorInterruptRecoveryRecord.10.interruptRecoveryType,behaviorInterruptRecoveryRecord.11.interruptRecoveryId,behaviorInterruptRecoveryRecord.11.interruptRecoveryTime,behaviorInterruptRecoveryRecord.11.interruptRecoveryType,behaviorInterruptRecoveryRecord.12.interruptRecoveryId,behaviorInterruptRecoveryRecord.12.interruptRecoveryTime,behaviorInterruptRecoveryRecord.12.interruptRecoveryType,behaviorInterruptRecoveryRecord.13.interruptRecoveryId,behaviorInterruptRecoveryRecord.13.interruptRecoveryTime,behaviorInterruptRecoveryRecord.13.interruptRecoveryType,behaviorInterruptRecoveryRecord.14.interruptRecoveryId,behaviorInterruptRecoveryRecord.14.interruptRecoveryTime,behaviorInterruptRecoveryRecord.14.interruptRecoveryType,behaviorInterruptRecoveryRecord.15.interruptRecoveryId,behaviorInterruptRecoveryRecord.15.interruptRecoveryTime,behaviorInterruptRecoveryRecord.15.interruptRecoveryType,behaviorInterruptRecoveryRecord.16.interruptRecoveryId,behaviorInterruptRecoveryRecord.16.interruptRecoveryTime,behaviorInterruptRecoveryRecord.16.interruptRecoveryType,behaviorInterruptRecoveryRecord.17.interruptRecoveryId,behaviorInterruptRecoveryRecord.17.interruptRecoveryTime,behaviorInterruptRecoveryRecord.17.interruptRecoveryType,behaviorInterruptRecoveryRecord.18.interruptRecoveryId,behaviorInterruptRecoveryRecord.18.interruptRecoveryTime,behaviorInterruptRecoveryRecord.18.interruptRecoveryType,behaviorInterruptRecoveryRecord.19.interruptRecoveryId,behaviorInterruptRecoveryRecord.19.interruptRecoveryTime,behaviorInterruptRecoveryRecord.19.interruptRecoveryType,behaviorInterruptRecoveryRecord.2.interruptRecoveryId,behaviorInterruptRecoveryRecord.2.interruptRecoveryTime,behaviorInterruptRecoveryRecord.2.interruptRecoveryType,behaviorInterruptRecoveryRecord.20.interruptRecoveryId,behaviorInterruptRecoveryRecord.20.interruptRecoveryTime,behaviorInterruptRecoveryRecord.20.interruptRecoveryType,behaviorInterruptRecoveryRecord.21.interruptRecoveryId,behaviorInterruptRecoveryRecord.21.interruptRecoveryTime,behaviorInterruptRecoveryRecord.21.interruptRecoveryType,behaviorInterruptRecoveryRecord.22.interruptRecoveryId,behaviorInterruptRecoveryRecord.22.interruptRecoveryTime,behaviorInterruptRecoveryRecord.22.interruptRecoveryType,behaviorInterruptRecoveryRecord.23.interruptRecoveryId,behaviorInterruptRecoveryRecord.23.interruptRecoveryTime,behaviorInterruptRecoveryRecord.23.interruptRecoveryType,behaviorInterruptRecoveryRecord.24.interruptRecoveryId,behaviorInterruptRecoveryRecord.24.interruptRecoveryTime,behaviorInterruptRecoveryRecord.24.interruptRecoveryType,behaviorInterruptRecoveryRecord.25.interruptRecoveryId,behaviorInterruptRecoveryRecord.25.interruptRecoveryTime,behaviorInterruptRecoveryRecord.25.interruptRecoveryType,behaviorInterruptRecoveryRecord.26.interruptRecoveryId,behaviorInterruptRecoveryRecord.26.interruptRecoveryTime,behaviorInterruptRecoveryRecord.26.interruptRecoveryType,behaviorInterruptRecoveryRecord.27.interruptRecoveryId,behaviorInterruptRecoveryRecord.27.interruptRecoveryTime,behaviorInterruptRecoveryRecord.27.interruptRecoveryType,behaviorInterruptRecoveryRecord.3.interruptRecoveryId,behaviorInterruptRecoveryRecord.3.interruptRecoveryTime,behaviorInterruptRecoveryRecord.3.interruptRecoveryType,behaviorInterruptRecoveryRecord.4.interruptRecoveryId,behaviorInterruptRecoveryRecord.4.interruptRecoveryTime,behaviorInterruptRecoveryRecord.4.interruptRecoveryType,behaviorInterruptRecoveryRecord.5.interruptRecoveryId,behaviorInterruptRecoveryRecord.5.interruptRecoveryTime,behaviorInterruptRecoveryRecord.5.interruptRecoveryType,behaviorInterruptRecoveryRecord.6.interruptRecoveryId,behaviorInterruptRecoveryRecord.6.interruptRecoveryTime,behaviorInterruptRecoveryRecord.6.interruptRecoveryType,behaviorInterruptRecoveryRecord.7.interruptRecoveryId,behaviorInterruptRecoveryRecord.7.interruptRecoveryTime,behaviorInterruptRecoveryRecord.7.interruptRecoveryType,behaviorInterruptRecoveryRecord.8.interruptRecoveryId,behaviorInterruptRecoveryRecord.8.interruptRecoveryTime,behaviorInterruptRecoveryRecord.8.interruptRecoveryType,behaviorInterruptRecoveryRecord.9.interruptRecoveryId,behaviorInterruptRecoveryRecord.9.interruptRecoveryTime,behaviorInterruptRecoveryRecord.9.interruptRecoveryType,createTime,endTime,ip,isValid,judgmentResultData.correctedInfo,onlineTrainingClientId,owner.platformId,owner.platformVersionId,owner.projectId,owner.subProjectId,owner.unitId,startTime,status,supervisionBehaviorType,supervisionOnlineCourseBehaviorExt.accumulateTime,supervisionOnlineCourseBehaviorExt.timeLength,supervisionOnlineCourseBehaviorExt.totalTimeLength,updateTime,userIdentifier,userSupervisionFactId
2c9082ce9064171c019080eb3d457458,2c9082ce9064171c019080eb3d447457,2024-07-05T05:38:45.553Z,[  ],200,DA100004482,DA100004482,10.0,true,0,No errors,46ce78cc07bf45a9a12057364a913abd,30000,6197aaef10a811ec8871b07b25146e9e,46ce78cc07bf45a9a12057364a913abd,6197aaef10a811ec8871b07b25146e9e,2024-07-05T05:38:45.553Z,2c9082ce9064171c019080eb3d457458_1720149818682,2024-07-05T03:23:38.682Z,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-05T03:23:38.768Z,2024-07-05T03:29:39.099Z,183.166.187.4,1,[  ],dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2024-07-05T03:23:38.682Z,3,1,,0,0,2024-07-05T05:39:03.157Z,46ce78cc07bf45a9a12057364a913abd,289601362722aec582bae46f563c4bb0
2c9082ce9064171c0190811b1a6c0a2f,2c9082ce9064171c019076d865b95218,2024-07-05T05:43:50.652Z,[  ],200,DA100004408,DA100004408,10.0,true,0,No errors,da06c9c6a9c947cb8d727cf4521dabf9,30000,426efe3c10ac11ec8871b07b25146e9e,da06c9c6a9c947cb8d727cf4521dabf9,426efe3c10ac11ec8871b07b25146e9e,2024-07-05T05:43:50.652Z,2c9082ce9064171c0190811b1a6c0a2f_1720152955478,2024-07-05T04:15:55.478Z,0,2c9082ce9064171c0190811b1a6c0a2f_1720152978393,2024-07-05T04:16:18.393Z,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c9082ce9064171c0190811b1a6c0a2f_1720154374024,2024-07-05T04:39:34.024Z,0,,,,,,,,,,,,,,,,,,,,,,,,,2c9082ce9064171c0190811b1a6c0a2f_1720154507944,2024-07-05T04:41:47.944Z,1,2c9082ce9064171c0190811b1a6c0a2f_1720154518912,2024-07-05T04:41:58.912Z,0,2c9082ce9064171c0190811b1a6c0a2f_1720154519104,2024-07-05T04:41:59.104Z,1,,,,,,,,,,,,,2024-07-05T04:15:55.580Z,2024-07-05T05:41:22.303Z,183.166.187.4,1,[  ],dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2024-07-05T04:15:55.478Z,3,1,,4969,0,2024-07-05T05:46:01.610Z,da06c9c6a9c947cb8d727cf4521dabf9,7f6ace6e83321c111db39098c9551879
2c9082ce9064171c0190812858510e7e,2c9082ce9064171c01908057ea4f1e68,2024-07-05T05:44:14.433Z,[  ],200,DA100004064,DA100004064,9.7,true,0,No errors,bd785d2f10154bfbacd9afd98f1fa317,29100,c1d50b5810a811ec8871b07b25146e9e,bd785d2f10154bfbacd9afd98f1fa317,c1d50b5810a811ec8871b07b25146e9e,2024-07-05T05:44:14.433Z,2c9082ce9064171c0190812858510e7e_1720153823292,2024-07-05T04:30:23.292Z,0,2c9082ce9064171c0190812858510e7e_1720153855186,2024-07-05T04:30:55.186Z,1,2c9082ce9064171c0190812858510e7e_1720159742084,2024-07-05T06:09:02.084Z,0,2c9082ce9064171c0190812858510e7e_1720159757325,2024-07-05T06:09:17.325Z,1,2c9082ce9064171c0190812858510e7e_1720163308761,2024-07-05T07:08:28.761Z,0,2c9082ce9064171c0190812858510e7e_1720163498120,2024-07-05T07:11:38.120Z,1,2c9082ce9064171c0190812858510e7e_1720163498717,2024-07-05T07:11:38.717Z,0,2c9082ce9064171c0190812858510e7e_1720163510287,2024-07-05T07:11:50.287Z,1,2c9082ce9064171c0190812858510e7e_1720164428738,2024-07-05T07:27:08.738Z,0,2c9082ce9064171c0190812858510e7e_1720164915667,2024-07-05T07:35:15.667Z,1,2c9082ce9064171c0190812858510e7e_1720164918748,2024-07-05T07:35:18.748Z,0,2c9082ce9064171c0190812858510e7e_1720164969988,2024-07-05T07:36:09.988Z,1,2c9082ce9064171c0190812858510e7e_1720153864209,2024-07-05T04:31:04.209Z,0,2c9082ce9064171c0190812858510e7e_1720168716282,2024-07-05T08:38:36.282Z,0,2c9082ce9064171c0190812858510e7e_1720170606968,2024-07-05T09:10:06.968Z,1,2c9082ce9064171c0190812858510e7e_1720170616221,2024-07-05T09:10:16.221Z,0,2c9082ce9064171c0190812858510e7e_1720170673439,2024-07-05T09:11:13.439Z,1,2c9082ce9064171c0190812858510e7e_1720171482255,2024-07-05T09:24:42.255Z,0,,,,,,,,,,2c9082ce9064171c0190812858510e7e_1720153877925,2024-07-05T04:31:17.925Z,1,2c9082ce9064171c0190812858510e7e_1720156432021,2024-07-05T05:13:52.021Z,0,2c9082ce9064171c0190812858510e7e_1720156698175,2024-07-05T05:18:18.175Z,1,2c9082ce9064171c0190812858510e7e_1720156702016,2024-07-05T05:18:22.016Z,0,2c9082ce9064171c0190812858510e7e_1720156733750,2024-07-05T05:18:53.750Z,1,2c9082ce9064171c0190812858510e7e_1720159362100,2024-07-05T06:02:42.100Z,0,2c9082ce9064171c0190812858510e7e_1720159734460,2024-07-05T06:08:54.460Z,1,2024-07-05T05:44:14.435Z,2024-07-05T09:27:58.969Z,183.166.187.4,1,[  ],dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2024-07-05T04:30:23.292Z,3,1,,14206,0,2024-07-05T09:27:59.115Z,bd785d2f10154bfbacd9afd98f1fa317,977387ad4e12aca6829c86e042f0a6de
2c9082ce9064171c019081f76b25718b,2c9082ce9064171c019081e652aa6931,2024-07-05T08:16:34.168Z,[  ],200,DA100004064,DA100004064,9.7,true,0,No errors,776b8ae881df41acbcf7680ea5724c26,29100,2819ebf7273911ecb7eafa164011f743,776b8ae881df41acbcf7680ea5724c26,2819ebf7273911ecb7eafa164011f743,2024-07-05T08:16:34.168Z,2c9082ce9064171c019081f76b25718b_1720167394014,2024-07-05T08:16:34.014Z,0,2c9082ce9064171c019081f76b25718b_1720167439457,2024-07-05T08:17:19.457Z,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-05T08:16:34.177Z,2024-07-05T08:37:39.079Z,183.166.187.4,1,[  ],dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2024-07-05T08:16:34.014Z,3,1,,1032,0,2024-07-05T08:37:39.212Z,776b8ae881df41acbcf7680ea5724c26,fd3c9fe897484f589aa4a003eedfa09c
2c9082ce9064171c019081f89ce0720b,2c9082ce9064171c019081d7def660b8,2024-07-05T08:17:52.424Z,[  ],200,ZH20247278,ZH20247278,10.0,true,0,No errors,2426c44b2e3a4ea29279a26f0527556d,30000,f367f8af10ab11ec8871b07b25146e9e,2426c44b2e3a4ea29279a26f0527556d,f367f8af10ab11ec8871b07b25146e9e,2024-07-05T08:17:52.424Z,2c9082ce9064171c019081f89ce0720b_1720167472326,2024-07-05T08:17:52.326Z,0,2c9082ce9064171c019081f89ce0720b_1720167496948,2024-07-05T08:18:16.948Z,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c9082ce9064171c019081f89ce0720b_1720170051722,2024-07-05T09:00:51.722Z,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-05T08:17:52.448Z,2024-07-05T09:03:59.286Z,183.166.187.4,1,[  ],ZHKJAH,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2024-07-05T08:17:52.326Z,3,1,,2554,0,2024-07-05T09:03:59.417Z,2426c44b2e3a4ea29279a26f0527556d,fb60f24117aa4190c8e48757484de62c
2c9082ce9064171c019086072a7b6377,2c9082ce9064171c019086072a7a6376,2024-07-06T03:12:15.064Z,[  ],200,DA100004426,DA100004426,10.0,true,0,No errors,c900655d1f0a44b6a1de774c5db369f3,30000,b624b2ad10a911ec8871b07b25146e9e,c900655d1f0a44b6a1de774c5db369f3,b624b2ad10a911ec8871b07b25146e9e,2024-07-06T03:12:15.064Z,2c9082ce9064171c019086072a7b6377_1720235534958,2024-07-06T03:12:14.958Z,0,2c9082ce9064171c019086072a7b6377_1720235553465,2024-07-06T03:12:33.465Z,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c9082ce9064171c019086072a7b6377_1720236233712,2024-07-06T03:23:53.712Z,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-06T03:12:15.085Z,2024-07-06T03:52:58.869Z,183.166.187.4,1,[  ],dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2024-07-06T03:12:14.958Z,3,1,,679,0,2024-07-06T03:52:59.011Z,c900655d1f0a44b6a1de774c5db369f3,388feb54bda5eeb1d8339a01d305c2aa
2c9082ce9064171c01909004b5b6160a,2c9082ce9064171c01907d05d5e14edc,2024-07-08T01:45:46.257Z,[  ],200,DA100004408,DA100004408,10.0,true,0,No errors,f818e5b1226c43088164a9bbaa8fe390,30000,a3e3a59410a911ec8871b07b25146e9e,f818e5b1226c43088164a9bbaa8fe390,a3e3a59410a911ec8871b07b25146e9e,2024-07-08T01:45:46.257Z,2c9082ce9064171c01909004b5b6160a_1720403146141,2024-07-08T01:45:46.141Z,0,2c9082ce9064171c01909004b5b6160a_1720403165256,2024-07-08T01:46:05.256Z,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c9082ce9064171c01909004b5b6160a_1720403268118,2024-07-08T01:47:48.118Z,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08T01:45:46.291Z,2024-07-08T02:00:18.868Z,183.166.187.4,1,[  ],dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2024-07-08T01:45:46.141Z,3,1,,102,0,2024-07-08T02:00:19.020Z,f818e5b1226c43088164a9bbaa8fe390,8c9bbde073f173b479bf671c90cc2362
2c9082ce9064171c0190772813c8611d,2c9082ce9064171c0190764d25da1e5d,2024-07-05T04:49:58.971Z,[  ],200,DA100003182,DA100003182,2.2,true,0,No errors,9df48de27589429f91bf059b0ac2c6d6,6600,cdea1a7c10a811ec8871b07b25146e9e,9df48de27589429f91bf059b0ac2c6d6,cdea1a7c10a811ec8871b07b25146e9e,2024-07-05T04:49:58.971Z,2c9082ce9064171c0190772813c8611d_1719986033586,2024-07-03T05:53:53.586Z,0,2c9082ce9064171c0190772813c8611d_1719986052114,2024-07-03T05:54:12.114Z,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c9082ce9064171c0190772813c8611d_1719986052288,2024-07-03T05:54:12.288Z,0,,,,,,,,,,,,,,,,,,,,,,,,,2c9082ce9064171c0190772813c8611d_1719986109530,2024-07-03T05:55:09.530Z,1,,,,,,,,,,,,,,,,,,,2024-07-03T05:53:53.693Z,2024-07-03T05:59:37.678Z,183.166.187.4,1,[  ],dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2024-07-03T05:53:53.586Z,3,1,,268,0,2024-07-05T04:50:05.685Z,9df48de27589429f91bf059b0ac2c6d6,fb9befea4a5c70f1430bd58532e9a86d
2c9082ce9064171c019077dec1f63419,2c9082ce9064171c019077dec1f53418,2024-07-05T04:57:26.610Z,[  ],200,DA100004008,DA100004008,2.2,true,0,No errors,caea7d9558e64c10b2bf9b6ae9146c5c,6600,6141ff4510ab11ec8871b07b25146e9e,caea7d9558e64c10b2bf9b6ae9146c5c,6141ff4510ab11ec8871b07b25146e9e,2024-07-05T04:57:26.610Z,2c9082ce9064171c019077dec1f63419_1719998005738,2024-07-03T09:13:25.738Z,0,2c9082ce9064171c019077dec1f63419_1719998047681,2024-07-03T09:14:07.681Z,1,2c9082ce9064171c019077dec1f63419_1720001705537,2024-07-03T10:15:05.537Z,0,2c9082ce9064171c019077dec1f63419_1720001757193,2024-07-03T10:15:57.193Z,1,2c9082ce9064171c019077dec1f63419_1720004318070,2024-07-03T10:58:38.070Z,0,2c9082ce9064171c019077dec1f63419_1720051100532,2024-07-03T23:58:20.532Z,1,2c9082ce9064171c019077dec1f63419_1720051130048,2024-07-03T23:58:50.048Z,0,2c9082ce9064171c019077dec1f63419_1720051859231,2024-07-04T00:10:59.231Z,1,2c9082ce9064171c019077dec1f63419_1720051867177,2024-07-04T00:11:07.177Z,0,,,,,,,,,,2c9082ce9064171c019077dec1f63419_1719998416750,2024-07-03T09:20:16.750Z,0,,,,,,,,,,,,,,,,,,,,,,,,,2c9082ce9064171c019077dec1f63419_1719998463126,2024-07-03T09:21:03.126Z,1,2c9082ce9064171c019077dec1f63419_1719999393114,2024-07-03T09:36:33.114Z,0,2c9082ce9064171c019077dec1f63419_1719999402872,2024-07-03T09:36:42.872Z,1,2c9082ce9064171c019077dec1f63419_1719999403354,2024-07-03T09:36:43.354Z,0,2c9082ce9064171c019077dec1f63419_1719999405603,2024-07-03T09:36:45.603Z,1,2c9082ce9064171c019077dec1f63419_1719999411177,2024-07-03T09:36:51.177Z,0,2c9082ce9064171c019077dec1f63419_1719999413444,2024-07-03T09:36:53.444Z,1,2024-07-03T09:13:25.908Z,2024-07-04T00:12:30.493Z,183.166.187.4,1,[  ],dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2024-07-03T09:13:25.738Z,3,1,2024-07-03T10:44:17.453Z,6153,0,2024-07-05T05:02:33.883Z,caea7d9558e64c10b2bf9b6ae9146c5c,2f3e1e93d57d8a0f125319f6a82c3864
2c9082ce9064171c01907b5c8f980ffe,2c9082ce9064171c0190769bf6073fdd,2024-07-05T05:05:24.465Z,[  ],200,DA100004424,DA100004424,5.0,true,0,No errors,3f1cce335c854b7f915e78c07804a350,15000,26f61db410ab11ec8871b07b25146e9e,3f1cce335c854b7f915e78c07804a350,26f61db410ab11ec8871b07b25146e9e,2024-07-05T05:05:24.465Z,2c9082ce9064171c01907b5c8f980ffe_1720056582023,2024-07-04T01:29:42.023Z,0,2c9082ce9064171c01907b5c8f980ffe_1720056599808,2024-07-04T01:29:59.808Z,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c9082ce9064171c01907b5c8f980ffe_1720057970099,2024-07-04T01:52:50.099Z,0,,,,,,,,,,,,,,,,,,,,,,,,,2c9082ce9064171c01907b5c8f980ffe_1720058020086,2024-07-04T01:53:40.086Z,1,,,,,,,,,,,,,,,,,,,2024-07-04T01:29:42.169Z,2024-07-04T02:18:23.236Z,183.166.187.4,1,[  ],dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2024-07-04T01:29:42.023Z,3,1,,2853,0,2024-07-05T05:07:27.457Z,3f1cce335c854b7f915e78c07804a350,0e3eff7a2227ae91a588829f2c4b7a3f
2c9082b990642dcb01907bdf82745b17,2c9082b990642dcb019072007da21065,2024-07-05T05:11:33.379Z,[  ],200,DA100004064,DA100004064,9.7,true,0,No errors,6c8560d5f0574d74919869286ab296c3,29100,59e51d8110a811ec8871b07b25146e9e,6c8560d5f0574d74919869286ab296c3,59e51d8110a811ec8871b07b25146e9e,2024-07-05T05:11:33.379Z,2c9082b990642dcb01907bdf82745b17_1720065163857,2024-07-04T03:52:43.857Z,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-04T03:52:44.043Z,2024-07-04T03:58:58.867Z,183.166.187.4,1,[  ],dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2024-07-04T03:52:43.857Z,3,1,,0,0,2024-07-05T05:11:49.247Z,6c8560d5f0574d74919869286ab296c3,bdf212b6da1080a773f5bc222bbf5e40
2c9082b990642dcb01907c84bbb2128e,2c9082b990642dcb01907b9b93603893,2024-07-05T05:17:13.587Z,[  ],200,DA100004466,DA100004466,5.0,true,0,No errors,3f1cce335c854b7f915e78c07804a350,15000,26f61db410ab11ec8871b07b25146e9e,3f1cce335c854b7f915e78c07804a350,26f61db410ab11ec8871b07b25146e9e,2024-07-05T05:17:13.587Z,2c9082b990642dcb01907c84bbb2128e_1720075991958,2024-07-04T06:53:11.958Z,0,2c9082b990642dcb01907c84bbb2128e_1720076017073,2024-07-04T06:53:37.073Z,1,2c9082b990642dcb01907c84bbb2128e_1720077587369,2024-07-04T07:19:47.369Z,0,2c9082b990642dcb01907c84bbb2128e_1720077828538,2024-07-04T07:23:48.538Z,1,2c9082b990642dcb01907c84bbb2128e_1720077837432,2024-07-04T07:23:57.432Z,0,2c9082b990642dcb01907c84bbb2128e_1720077848274,2024-07-04T07:24:08.274Z,1,2c9082b990642dcb01907c84bbb2128e_1720082466760,2024-07-04T08:41:06.760Z,0,2c9082b990642dcb01907c84bbb2128e_1720083439204,2024-07-04T08:57:19.204Z,1,2c9082b990642dcb01907c84bbb2128e_1720083446779,2024-07-04T08:57:26.779Z,0,2c9082b990642dcb01907c84bbb2128e_1720083459174,2024-07-04T08:57:39.174Z,1,,,,,,,2c9082b990642dcb01907c84bbb2128e_1720076088217,2024-07-04T06:54:48.217Z,0,,,,,,,,,,,,,,,,,,,,,,,,,2c9082b990642dcb01907c84bbb2128e_1720076108108,2024-07-04T06:55:08.108Z,1,2c9082b990642dcb01907c84bbb2128e_1720076181125,2024-07-04T06:56:21.125Z,0,2c9082b990642dcb01907c84bbb2128e_1720076730621,2024-07-04T07:05:30.621Z,1,2c9082b990642dcb01907c84bbb2128e_1720076974002,2024-07-04T07:09:34.002Z,0,2c9082b990642dcb01907c84bbb2128e_1720076975071,2024-07-04T07:09:35.071Z,1,2c9082b990642dcb01907c84bbb2128e_1720076980532,2024-07-04T07:09:40.532Z,0,2c9082b990642dcb01907c84bbb2128e_1720076981216,2024-07-04T07:09:41.216Z,1,2024-07-04T06:53:12.099Z,2024-07-04T09:11:19.376Z,183.166.187.4,1,[  ],dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2024-07-04T06:53:11.958Z,3,1,2024-07-04T08:13:06.774Z,6266,0,2024-07-05T05:23:34.785Z,3f1cce335c854b7f915e78c07804a350,37e69047493c806cacbecfd139273b9d
2c9082ce9064171c01908031d8eb0a2c,2c9082ce9064171c01907b911fec2a63,2024-07-05T05:28:58.682Z,[  ],200,XH000480,XH000480,9.0,true,0,No errors,02ec42fd51f040c8961dbd1f6e1174e0,27000,b20381f110a911ec8871b07b25146e9e,02ec42fd51f040c8961dbd1f6e1174e0,b20381f110a911ec8871b07b25146e9e,2024-07-05T05:28:58.682Z,2c9082ce9064171c01908031d8eb0a2c_1720137668813,2024-07-05T00:01:08.813Z,0,2c9082ce9064171c01908031d8eb0a2c_1720137699661,2024-07-05T00:01:39.661Z,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c9082ce9064171c01908031d8eb0a2c_1720138358489,2024-07-05T00:12:38.489Z,0,,,,,,,,,,,,,,,,,,,,,,,,,2c9082ce9064171c01908031d8eb0a2c_1720138428581,2024-07-05T00:13:48.581Z,1,2c9082ce9064171c01908031d8eb0a2c_1720138594834,2024-07-05T00:16:34.834Z,0,2c9082ce9064171c01908031d8eb0a2c_1720138595846,2024-07-05T00:16:35.846Z,1,2c9082ce9064171c01908031d8eb0a2c_1720140387468,2024-07-05T00:46:27.468Z,0,,,,,,,,,,2024-07-05T00:01:08.983Z,2024-07-05T00:49:28.119Z,183.166.187.4,1,[  ],004,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2024-07-05T00:01:08.813Z,3,1,,2607,0,2024-07-05T05:30:49.522Z,02ec42fd51f040c8961dbd1f6e1174e0,b8fae3c2f638cae6f4354572fadcf28f
