_id,ipCount,openIdCount
2204a6c410a811ec8871b07b25146e9e,3,2
8a11442610c511ec8216b07b25146e9e,3,1
62bea9c266e311ecb369fa164011f743,3,1
02bfbb1110aa11ec8871b07b25146e9e,2,1
b1429e0f10a811ec8871b07b25146e9e,2,1
29f6458b10ab11ec8871b07b25146e9e,2,2
01d907d210a911ec8871b07b25146e9e,2,1
44dddeb010ab11ec8871b07b25146e9e,2,1
8e418f6b10a811ec8871b07b25146e9e,2,1
7e1e244410ac11ec8871b07b25146e9e,2,1
1841db4910ac11ec8871b07b25146e9e,2,2
063c009b10a811ec8871b07b25146e9e,2,1
f814f97010a911ec8871b07b25146e9e,2,1
d41973e210ab11ec8871b07b25146e9e,2,1
15fb508a10ab11ec8871b07b25146e9e,2,1
12024bc710ac11ec8871b07b25146e9e,2,1
547adf0771c611ecb369fa164011f743,2,1
d3a34fdb10a711ec8871b07b25146e9e,2,1
0f375a9710a811ec8871b07b25146e9e,2,1
6d5c404110ac11ec8871b07b25146e9e,2,0
c2f9051410c911ec8216b07b25146e9e,2,1
c368f76710a911ec8871b07b25146e9e,2,1
e83e816610aa11ec8871b07b25146e9e,2,2
d837bd7d10a711ec8871b07b25146e9e,2,1
95de747710cb11ec8216b07b25146e9e,2,1
415f208c10a911ec8871b07b25146e9e,2,1
2639602410a811ec8871b07b25146e9e,2,1
f86e706510aa11ec8871b07b25146e9e,2,1
ab4790db10a811ec8871b07b25146e9e,2,1
f74b418a10c211ec8216b07b25146e9e,2,1
f73f850510ab11ec8871b07b25146e9e,2,1
1408754410ac11ec8871b07b25146e9e,2,1
1cd083d510a811ec8871b07b25146e9e,2,1
5b17718910a811ec8871b07b25146e9e,2,1
8b50c932707911ecb369fa164011f743,2,1
7c7bd49f10a811ec8871b07b25146e9e,2,1
ba16235e10a911ec8871b07b25146e9e,2,1
d63d74946f5711ecb369fa164011f743,2,1
f269880010a711ec8871b07b25146e9e,2,1
e14eaa7110a711ec8871b07b25146e9e,2,1
56ec4ea810ab11ec8871b07b25146e9e,2,1
e2e6e2fd10a911ec8871b07b25146e9e,2,2
9115c4b710c811ec8216b07b25146e9e,2,1
d6d3daad8a5b11edb6a3fa164011f743,2,1
9862925a10a911ec8871b07b25146e9e,2,2
1ce8551856e511eeb806fa164011f743,2,1
7288148410ac11ec8871b07b25146e9e,2,1
78a2012810ac11ec8871b07b25146e9e,2,1
3e59e15f10a911ec8871b07b25146e9e,2,1
e11b952510aa11ec8871b07b25146e9e,2,1
8281072e10a911ec8871b07b25146e9e,2,1
828a28e110ab11ec8871b07b25146e9e,2,1
0810bcf910c211ec8216b07b25146e9e,2,1
b2d34d3410a911ec8871b07b25146e9e,2,1
d1994bcf10a811ec8871b07b25146e9e,2,1
2f8abebc6c4611ecb369fa164011f743,2,1
b6efacb410c611ec8216b07b25146e9e,2,1
046e014e10aa11ec8871b07b25146e9e,2,1
73c9397910c411ec8216b07b25146e9e,2,1
b9ee730910a911ec8871b07b25146e9e,2,1
ec83e54310ab11ec8871b07b25146e9e,2,1
9dbb085910a911ec8871b07b25146e9e,2,1
48ea6dad10ac11ec8871b07b25146e9e,2,1
4864451410a911ec8871b07b25146e9e,2,1
09a9308c10a811ec8871b07b25146e9e,2,1
2af4462ba83811edb568fa164011f743,2,1
125c66aa10ac11ec8871b07b25146e9e,2,1
7cfa9e4510cb11ec8216b07b25146e9e,2,2
ef9b9a8a10a911ec8871b07b25146e9e,2,1
0cae3d2310c911ec8216b07b25146e9e,2,1
6d0945e810ac11ec8871b07b25146e9e,2,2
df5e4a5c10aa11ec8871b07b25146e9e,2,1
131438c610ac11ec8871b07b25146e9e,2,6
a5b0c05510a811ec8871b07b25146e9e,2,1
2448712410a811ec8871b07b25146e9e,2,1
8b33d28410ab11ec8871b07b25146e9e,2,1
8835a68010aa11ec8871b07b25146e9e,2,3
10c8fd6210c211ec8216b07b25146e9e,2,1
38a9f40010ab11ec8871b07b25146e9e,2,1
d41a5db074fb11ecb369fa164011f743,2,1
4fb9352b10aa11ec8871b07b25146e9e,2,1
56980aae10a911ec8871b07b25146e9e,2,1
368f0e8e10ab11ec8871b07b25146e9e,2,1
e74d144a10aa11ec8871b07b25146e9e,2,1
17bb032c10aa11ec8871b07b25146e9e,2,1
daa8106210a711ec8871b07b25146e9e,2,1
0da3ef6d10a911ec8871b07b25146e9e,2,1
624672f710c511ec8216b07b25146e9e,2,0
3a42cf2110ac11ec8871b07b25146e9e,2,1
5eae02a610c311ec8216b07b25146e9e,2,1
168fb42b10ac11ec8871b07b25146e9e,2,2
f8fe83f510c711ec8216b07b25146e9e,2,1
8a107d7810ac11ec8871b07b25146e9e,2,1
ce6f018d10ab11ec8871b07b25146e9e,2,1
2783389371be11ecb369fa164011f743,2,1
57e280bc10a911ec8871b07b25146e9e,2,1
012f0a5610cb11ec8216b07b25146e9e,2,1
581c652a10c211ec8216b07b25146e9e,2,1
7b163c76492a11eda93afa164011f743,2,1
c3f4b46910a911ec8871b07b25146e9e,2,1
20f664c410bf11ec8216b07b25146e9e,2,1
de05cfe110c011ec8216b07b25146e9e,2,1
33ddb2fb10aa11ec8871b07b25146e9e,2,1
2a2e42ad10ca11ec8216b07b25146e9e,2,1
82bf8b6c800e11edb6a3fa164011f743,2,1
2d1973c210ab11ec8871b07b25146e9e,2,1
a8a39cb110a911ec8871b07b25146e9e,2,1
ce827cdd10ab11ec8871b07b25146e9e,2,2
fd339d2f10a911ec8871b07b25146e9e,2,1
35375f6510ab11ec8871b07b25146e9e,2,1
7e35865510ac11ec8871b07b25146e9e,2,3
66e683f46a0e11ed9c97fa164011f743,2,1
a210fb5210a911ec8871b07b25146e9e,2,1
9f5301da10a911ec8871b07b25146e9e,2,1
243ed22d10ab11ec8871b07b25146e9e,2,1
71ce908e10a911ec8871b07b25146e9e,2,1
28f8d63d601b11eda3ddfa164011f743,2,3
9983697410a911ec8871b07b25146e9e,2,1
02d048a710a911ec8871b07b25146e9e,2,1
57f9b1a810c311ec8216b07b25146e9e,2,1
0efd591610aa11ec8871b07b25146e9e,2,1
05821dfc10a811ec8871b07b25146e9e,2,1
ffd125d810c211ec8216b07b25146e9e,2,1
3920e65010a811ec8871b07b25146e9e,2,1
ffeebb1f10ab11ec8871b07b25146e9e,2,1
a44f27bc238e11edaf2bfa164011f743,2,1
0c62b64510a811ec8871b07b25146e9e,2,1
cc3359de10aa11ec8871b07b25146e9e,2,1
413482bd10a911ec8871b07b25146e9e,2,1
95d31b7910a811ec8871b07b25146e9e,2,1
21c7663e10c311ec8216b07b25146e9e,2,1
f26642ef6e1511ecb369fa164011f743,2,1
3ce3e76810a811ec8871b07b25146e9e,2,1
1f4cce5e10ab11ec8871b07b25146e9e,2,1
7a13b19a10a811ec8871b07b25146e9e,2,1
89e2b15610a811ec8871b07b25146e9e,2,1
30fc230510a811ec8871b07b25146e9e,2,1
4684910710ab11ec8871b07b25146e9e,2,1
0f66386772dd11ecb369fa164011f743,2,1
5140860910ab11ec8871b07b25146e9e,2,1
0f1b153810c411ec8216b07b25146e9e,2,1
edc5e8d210a711ec8871b07b25146e9e,2,1
81947bd610ab11ec8871b07b25146e9e,2,1
e62731da10ab11ec8871b07b25146e9e,2,1
4662455b10ac11ec8871b07b25146e9e,2,2
1f1bbec210c611ec8216b07b25146e9e,2,2
2623dd5b10c811ec8216b07b25146e9e,2,1
cb3c481710a911ec8871b07b25146e9e,2,1
aee0473510a911ec8871b07b25146e9e,2,1
57b1cdbf10a911ec8871b07b25146e9e,2,1
763b14a310c711ec8216b07b25146e9e,2,1
68bcff0b10a911ec8871b07b25146e9e,2,1
21793b2b10ab11ec8871b07b25146e9e,2,1
06a42299ea6b49928905bc9f74fbaa02,2,1
f77b1e08a12d11ec93eafa164011f743,2,1
0832b98210bf11ec8216b07b25146e9e,2,1
dc67236910aa11ec8871b07b25146e9e,2,1
5466a88310ab11ec8871b07b25146e9e,2,1
6deb042d10cb11ec8216b07b25146e9e,2,1
dedda1b910a811ec8871b07b25146e9e,2,1
4284b74210bf11ec8216b07b25146e9e,2,1
00334ecf10a911ec8871b07b25146e9e,2,2
034799d310a811ec8871b07b25146e9e,2,1
2c92bf1a10ac11ec8871b07b25146e9e,2,1
f021b32710c311ec8216b07b25146e9e,2,1
ac4af65910a811ec8871b07b25146e9e,2,1
27b78da110a811ec8871b07b25146e9e,2,1
8d74fdcf10a911ec8871b07b25146e9e,2,1
d354abaf10a911ec8871b07b25146e9e,2,2
55c974ad10ca11ec8216b07b25146e9e,2,1
516fd83c10a911ec8871b07b25146e9e,2,1
baeaf95610a911ec8871b07b25146e9e,2,1
bfada02910c011ec8216b07b25146e9e,2,1
85090962175111eca228fa164011f743,2,1
077d55e110aa11ec8871b07b25146e9e,2,2
1ef462d610a911ec8871b07b25146e9e,2,1
6760e36310a911ec8871b07b25146e9e,2,1
21c3310810c711ec8216b07b25146e9e,2,1
46bd245f10a811ec8871b07b25146e9e,2,1
067bf4152fd511ecb7eafa164011f743,2,1
622b52a610a911ec8871b07b25146e9e,2,1
0add248810a811ec8871b07b25146e9e,2,1
b2a7430810a911ec8871b07b25146e9e,2,1
121823d310aa11ec8871b07b25146e9e,2,1
6458c96810ab11ec8871b07b25146e9e,2,2
015d467510ab11ec8871b07b25146e9e,2,1
b37805a767ab11ecb369fa164011f743,2,1
dee6b12d10a911ec8871b07b25146e9e,2,1
36e2441010a811ec8871b07b25146e9e,2,1
12e14fc610c311ec8216b07b25146e9e,2,1
ee5787ca10a811ec8871b07b25146e9e,2,1
74c7357f10c111ec8216b07b25146e9e,2,1
407b037110a911ec8871b07b25146e9e,2,1
49080b5610a911ec8871b07b25146e9e,2,1
ad9e654610a811ec8871b07b25146e9e,2,1
f3f20a2310a711ec8871b07b25146e9e,2,1
52151e0b10a911ec8871b07b25146e9e,2,1
a25f8a3910ab11ec8871b07b25146e9e,2,1
83270a6910a911ec8871b07b25146e9e,2,1
0f1a1a0010aa11ec8871b07b25146e9e,2,1
6e029f0610ac11ec8871b07b25146e9e,2,1
dca54af710a811ec8871b07b25146e9e,2,1
6cbb33aa645f11ecb369fa164011f743,2,1
0241603d10a911ec8871b07b25146e9e,2,1
11ef8afb3e7511efbde5fa164011f743,2,1
d80be23110a711ec8871b07b25146e9e,2,1
2ace2dd610ac11ec8871b07b25146e9e,2,1
efab508310a911ec8871b07b25146e9e,2,1
3156fad610ab11ec8871b07b25146e9e,2,1
e65ce98410a911ec8871b07b25146e9e,2,1
06ced35210ab11ec8871b07b25146e9e,2,1
37f3fbf26dd011ecb369fa164011f743,2,1
0a0ed58c10a811ec8871b07b25146e9e,2,1
4c84b18f10a811ec8871b07b25146e9e,2,1
53c4c3e910a811ec8871b07b25146e9e,2,1
a90a792410a911ec8871b07b25146e9e,2,1
1aa8986f10ab11ec8871b07b25146e9e,2,1
56a6ad9610a911ec8871b07b25146e9e,2,1
b2e51b5810ab11ec8871b07b25146e9e,2,1
9ddc149910ac11ec8871b07b25146e9e,2,1
a26298e210ab11ec8871b07b25146e9e,2,1
932ed0c710a911ec8871b07b25146e9e,2,1
86125bc110cb11ec8216b07b25146e9e,2,1
e967a28f10a711ec8871b07b25146e9e,2,1
0f3aa06810ac11ec8871b07b25146e9e,2,1
7d99c20a10ac11ec8871b07b25146e9e,2,1
f8af03f310ca11ec8216b07b25146e9e,2,1
429b1ce810c311ec8216b07b25146e9e,2,1
cd86887310ab11ec8871b07b25146e9e,2,1
c9c9df0e10a811ec8871b07b25146e9e,2,1
8f1c1e9510cb11ec8216b07b25146e9e,2,1
94b83b9510ab11ec8871b07b25146e9e,2,1
7038c93210ab11ec8871b07b25146e9e,2,1
661b001310aa11ec8871b07b25146e9e,2,1
464f8a2110ab11ec8871b07b25146e9e,2,1
638c367110c111ec8216b07b25146e9e,2,1
291aeabd10a911ec8871b07b25146e9e,2,1
1a3cf80b6def11ecb369fa164011f743,2,1
591b652810a811ec8871b07b25146e9e,2,1
9542463d4eb911ed8135fa164011f743,2,1
2f8c2bd010ca11ec8216b07b25146e9e,2,1
4d52409710ab11ec8871b07b25146e9e,2,1
86dc016410ac11ec8871b07b25146e9e,2,3
1950dba010a911ec8871b07b25146e9e,2,1
6a55ddd010cb11ec8216b07b25146e9e,2,1
4494982210c011ec8216b07b25146e9e,2,1
dfa031d610a711ec8871b07b25146e9e,2,1
74510dc610a911ec8871b07b25146e9e,2,1
4c279d0610ab11ec8871b07b25146e9e,2,1
d69c6d9110a911ec8871b07b25146e9e,2,1
c5862cd310ab11ec8871b07b25146e9e,2,1
513d0e1210a911ec8871b07b25146e9e,2,1
018611da10a811ec8871b07b25146e9e,2,1
4702a147705e11ecb369fa164011f743,2,1
6753afdc10be11ec8216b07b25146e9e,2,1
6f9d02ba10c611ec8216b07b25146e9e,2,1
f875cb4610aa11ec8871b07b25146e9e,2,1
fad02ccf10ab11ec8871b07b25146e9e,2,1
2bd2ee7310a811ec8871b07b25146e9e,2,1
1281a14a72b711ecb369fa164011f743,2,1
703beb3410cb11ec8216b07b25146e9e,2,1
185de9816fba11ecb369fa164011f743,2,1
6cf8b0c910ab11ec8871b07b25146e9e,2,1
864108ed10a811ec8871b07b25146e9e,2,1
635e3e0410cb11ec8216b07b25146e9e,2,1
24ebb21410a811ec8871b07b25146e9e,2,1
296a7b7b10ab11ec8871b07b25146e9e,2,1
1f9b5aeb10ab11ec8871b07b25146e9e,2,1
7635cb0510a911ec8871b07b25146e9e,2,1
1d8f503510a911ec8871b07b25146e9e,2,1
738bf81c10a811ec8871b07b25146e9e,2,1
4c36bc1110a911ec8871b07b25146e9e,2,1
f47db35b10a711ec8871b07b25146e9e,2,1
ac5e082810c111ec8216b07b25146e9e,2,1
4f5e4c4510ab11ec8871b07b25146e9e,2,1
209d8e6910a811ec8871b07b25146e9e,2,1
9bd2f24810ac11ec8871b07b25146e9e,2,1
16ff380e10a811ec8871b07b25146e9e,2,1
45787db010a911ec8871b07b25146e9e,2,1
984818566f0711ecb369fa164011f743,2,1
2dedbc8a10ca11ec8216b07b25146e9e,2,2
2984b76d174611eca228fa164011f743,2,1
3a9b4456e94c11eca3e4fa164011f743,2,2
cf41471b10ab11ec8871b07b25146e9e,2,1
c2237f5c72db11ecb369fa164011f743,2,1
4044105f10aa11ec8871b07b25146e9e,2,1
517bdc936e8f11ecb369fa164011f743,2,1
6d671d8f10ab11ec8871b07b25146e9e,2,1
50549e6e10ac11ec8871b07b25146e9e,2,2
5fab414c10ab11ec8871b07b25146e9e,2,1
a4935248026d11eda3e4fa164011f743,2,1
91ca050973ac11ecb369fa164011f743,2,1
0897dec310a811ec8871b07b25146e9e,2,1
6115202610ab11ec8871b07b25146e9e,2,1
2b38b2b010c711ec8216b07b25146e9e,2,1
8e13788310cb11ec8216b07b25146e9e,2,1
66bae8f610a811ec8871b07b25146e9e,2,1
3ba66ede10a911ec8871b07b25146e9e,2,1
a035b658712011ecb369fa164011f743,2,1
b0caa70d7b5711eda79afa164011f743,2,1
1e0985a010a811ec8871b07b25146e9e,2,1
b82e1ff010ab11ec8871b07b25146e9e,2,1
8d6a297b10a811ec8871b07b25146e9e,2,1
8771622410c011ec8216b07b25146e9e,2,1
fe5a3caa10a811ec8871b07b25146e9e,2,1
0be359d610a911ec8871b07b25146e9e,2,1
1b1bb9fa10c211ec8216b07b25146e9e,2,1
14d4f0bb556f11ecb369fa164011f743,2,1
c143b0f110a911ec8871b07b25146e9e,2,1
4167a8ad10a811ec8871b07b25146e9e,2,1
7239d88610a811ec8871b07b25146e9e,2,1
b98c6b9810a811ec8871b07b25146e9e,2,1
01dcf02310aa11ec8871b07b25146e9e,2,1
093ba6c010aa11ec8871b07b25146e9e,2,1
0dcf6fc810c111ec8216b07b25146e9e,2,2
cbcad71a10c111ec8216b07b25146e9e,2,1
9295f2b710a911ec8871b07b25146e9e,2,1
10bc3dd110cb11ec8216b07b25146e9e,2,1
f81c8ad410ab11ec8871b07b25146e9e,2,2
18ebaa7710ca11ec8216b07b25146e9e,2,1
6accf20f10c511ec8216b07b25146e9e,2,1
cad4bc4010ab11ec8871b07b25146e9e,2,1
404dd88010a911ec8871b07b25146e9e,2,1
d558c24d10a711ec8871b07b25146e9e,2,2
258611e810ab11ec8871b07b25146e9e,2,1
00a04340741811ecb369fa164011f743,2,1
84a0066210a911ec8871b07b25146e9e,2,1
f989459e10ab11ec8871b07b25146e9e,2,2
f88be3fd10a911ec8871b07b25146e9e,2,1
af74f60c10c111ec8216b07b25146e9e,2,1
525db81f10a811ec8871b07b25146e9e,2,1
2842a55010a811ec8871b07b25146e9e,2,1
772aea9a10a811ec8871b07b25146e9e,2,1
0f7fde9e10a911ec8871b07b25146e9e,2,1
3e6bc74da86211edb568fa164011f743,2,1
847103c710a811ec8871b07b25146e9e,2,2
0511def16e2911ecb369fa164011f743,2,1
0b08c83110a811ec8871b07b25146e9e,2,1
e43ed29510a911ec8871b07b25146e9e,2,1
56094bef10ab11ec8871b07b25146e9e,2,4
f201319b10c111ec8216b07b25146e9e,2,1
662edeae10a911ec8871b07b25146e9e,2,1
d9eecd6610a711ec8871b07b25146e9e,2,1
68ac7f9b10c411ec8216b07b25146e9e,2,1
80c9367410a811ec8871b07b25146e9e,2,2
a93a98f010ab11ec8871b07b25146e9e,2,1
03aa6dd910c411ec8216b07b25146e9e,2,1
6a95c67b10a911ec8871b07b25146e9e,2,2
74b52dd410bf11ec8216b07b25146e9e,2,1
b83b11a310c711ec8216b07b25146e9e,2,1
1dc4690710ac11ec8871b07b25146e9e,2,2
d3b7492d10a911ec8871b07b25146e9e,2,1
43cf510f10ab11ec8871b07b25146e9e,2,1
c9ee65716e3011ecb369fa164011f743,2,1
fc12650510a711ec8871b07b25146e9e,2,1
20f3c14010ab11ec8871b07b25146e9e,2,2
918b748893bb11edb6a3fa164011f743,2,1
ae1cf5be10a911ec8871b07b25146e9e,2,1
2f307d0e10ab11ec8871b07b25146e9e,2,1
a40f78a510a911ec8871b07b25146e9e,2,1
f15a225b10a711ec8871b07b25146e9e,2,1
712de94ecdae11eca4f5fa164011f743,2,1
edd4dbb010a711ec8871b07b25146e9e,2,1
192e411410c111ec8216b07b25146e9e,2,1
e9abd03d10a711ec8871b07b25146e9e,2,1
e67bbcfa10aa11ec8871b07b25146e9e,2,1
5f65e87e10ac11ec8871b07b25146e9e,2,1
fe0d29dc10aa11ec8871b07b25146e9e,2,1
9c143aea10ac11ec8871b07b25146e9e,2,1
c8006f5c10ab11ec8871b07b25146e9e,2,1
13dfc20e10a811ec8871b07b25146e9e,2,1
e9df8debf5c411eca3e4fa164011f743,2,1
0c03941210aa11ec8871b07b25146e9e,2,1
53acb8f110c211ec8216b07b25146e9e,2,1
dec1ef5310a911ec8871b07b25146e9e,2,1
9eb5b95710aa11ec8871b07b25146e9e,2,1
aa02bd9710a811ec8871b07b25146e9e,2,1
72a7879610c411ec8216b07b25146e9e,2,1
faa107a710a711ec8871b07b25146e9e,2,1
428d6c7c10a911ec8871b07b25146e9e,2,1
1c3df0cc10c411ec8216b07b25146e9e,2,1
cd05bd1a10c311ec8216b07b25146e9e,2,1
12a4c3c310aa11ec8871b07b25146e9e,2,1
6a2cc0e110ab11ec8871b07b25146e9e,2,1
47bb5d3210a911ec8871b07b25146e9e,2,2
05282de510a811ec8871b07b25146e9e,2,1
69e7aa9510a811ec8871b07b25146e9e,2,1
ed5b6b1010a711ec8871b07b25146e9e,2,1
e3f84ede143111eca228fa164011f743,2,1
29eb425f10ab11ec8871b07b25146e9e,2,1
8dbe2c6710ab11ec8871b07b25146e9e,2,2
7f8ecea010ac11ec8871b07b25146e9e,2,2
4d8da77510ab11ec8871b07b25146e9e,2,1
763137c210a911ec8871b07b25146e9e,2,1
3f77fa1410c211ec8216b07b25146e9e,2,1
58a2a3b010a911ec8871b07b25146e9e,2,1
5a59243c135f11eca228fa164011f743,2,1
e7fd72f610ab11ec8871b07b25146e9e,2,1
b0eb4384a04e11edb6a3fa164011f743,2,1
45dbeb7736e311ecb7eafa164011f743,2,1
35f1d76010c111ec8216b07b25146e9e,2,1
cc51995410ab11ec8871b07b25146e9e,2,1
ebe0883110c511ec8216b07b25146e9e,2,1
e98b272b10ab11ec8871b07b25146e9e,2,1
4517fbfe10ab11ec8871b07b25146e9e,2,1
7bfb3df410a911ec8871b07b25146e9e,2,2
55938aea10a911ec8871b07b25146e9e,2,1
098ad42e10ac11ec8871b07b25146e9e,2,1
ec114f7310aa11ec8871b07b25146e9e,2,1
fcef9adc15b211eca228fa164011f743,2,1
ee692f5810a711ec8871b07b25146e9e,2,1
5c4e8aaa10ac11ec8871b07b25146e9e,2,1
9fb9085f7c5811ecb17dfa164011f743,2,1
d7a812ba10ab11ec8871b07b25146e9e,2,1
e29ad1ab10ab11ec8871b07b25146e9e,2,1
049012c010c511ec8216b07b25146e9e,2,1
544bc27c10ab11ec8871b07b25146e9e,2,1
258a2ce210ab11ec8871b07b25146e9e,2,1
848e096310a811ec8871b07b25146e9e,2,1
cee6782010a911ec8871b07b25146e9e,2,1
0b19638f10aa11ec8871b07b25146e9e,2,1
a528ad6910c811ec8216b07b25146e9e,2,1
d42b086f10a711ec8871b07b25146e9e,2,2
4b6fbda010a911ec8871b07b25146e9e,2,1
f8b8fbf810c611ec8216b07b25146e9e,2,1
889152d510ac11ec8871b07b25146e9e,2,1
679d0e1a10cb11ec8216b07b25146e9e,2,1
6a5cd01b10a811ec8871b07b25146e9e,2,1
e91d24e810c911ec8216b07b25146e9e,2,1
499cd95110a911ec8871b07b25146e9e,2,3
c0ff4e476dd111ecb369fa164011f743,2,1
d578b61a10a711ec8871b07b25146e9e,2,1
3f83f4e110aa11ec8871b07b25146e9e,2,1
9a790de5735011ecb369fa164011f743,2,1
961d7391169311eca228fa164011f743,2,1
cd68445f6f4e11ecb369fa164011f743,2,1
ea5d072110c511ec8216b07b25146e9e,2,1
7cbf964910ac11ec8871b07b25146e9e,2,1
2f43010b10a811ec8871b07b25146e9e,2,1
e367bae010ab11ec8871b07b25146e9e,2,1
5f5beef710ab11ec8871b07b25146e9e,2,1
fcc5cb8f10ab11ec8871b07b25146e9e,2,1
ee95dd8e13cc11eeb2cbfa164011f743,2,1
3d549fcc10ab11ec8871b07b25146e9e,2,1
fa02f50310c311ec8216b07b25146e9e,2,1
ee12097110ab11ec8871b07b25146e9e,2,1
6c5864d710ab11ec8871b07b25146e9e,2,1
5687feca181811eca228fa164011f743,2,1
890f2e7a10c011ec8216b07b25146e9e,2,1
8d6f8f0910a811ec8871b07b25146e9e,2,1
d4f3e50710a911ec8871b07b25146e9e,2,1
d439e07410c111ec8216b07b25146e9e,2,1
aae81ac710aa11ec8871b07b25146e9e,2,1
69a9645710cb11ec8216b07b25146e9e,2,1
f00e370b10ab11ec8871b07b25146e9e,2,1
f564c4b810a711ec8871b07b25146e9e,2,1
2d9d5c0810a911ec8871b07b25146e9e,2,1
4e66127d10a911ec8871b07b25146e9e,2,1
0ea1fc9010a911ec8871b07b25146e9e,2,1
0c4b3c7d10ac11ec8871b07b25146e9e,2,1
f7f15fac10a911ec8871b07b25146e9e,2,1
e30f993310ab11ec8871b07b25146e9e,2,1
a9cd0dc610c411ec8216b07b25146e9e,2,1
6c23726710a811ec8871b07b25146e9e,2,1
db38e96f181411eca228fa164011f743,2,1
d0d7931b6b0611ecb369fa164011f743,2,1
7afb84d110ac11ec8871b07b25146e9e,2,1
9c65bc0a136911eca228fa164011f743,2,2
2c1cd3c510bf11ec8216b07b25146e9e,2,1
15de0bdf785d11edb33efa164011f743,2,1
41c7467110ac11ec8871b07b25146e9e,2,1
f386c14e10ca11ec8216b07b25146e9e,2,1
eb90f2bb10c711ec8216b07b25146e9e,2,1
ab92ebc510ab11ec8871b07b25146e9e,2,1
f39c14b210a711ec8871b07b25146e9e,2,1
9a968e6610ac11ec8871b07b25146e9e,2,1
a0eb12b710c311ec8216b07b25146e9e,2,1
5d65bc4c10c311ec8216b07b25146e9e,2,1
efe586b610a811ec8871b07b25146e9e,2,2
f1240a7210ab11ec8871b07b25146e9e,2,1
a861f38372bf11ecb369fa164011f743,2,1
825a40e810aa11ec8871b07b25146e9e,2,1
415ed0cea44f11edb6a3fa164011f743,2,1
51c9242910ac11ec8871b07b25146e9e,2,1
87532e9210ac11ec8871b07b25146e9e,2,1
7e0d927d10ac11ec8871b07b25146e9e,2,3
cd71fdb9710111ecb369fa164011f743,2,1
02f319d310aa11ec8871b07b25146e9e,2,1
0cc2ac0b10a811ec8871b07b25146e9e,2,2
27ecdcc310ab11ec8871b07b25146e9e,2,1
528138f610ac11ec8871b07b25146e9e,2,1
8f68002410a911ec8871b07b25146e9e,2,1
4214b3d210a811ec8871b07b25146e9e,2,1
ed7d80da10a911ec8871b07b25146e9e,2,1
ecd4bdcd10be11ec8216b07b25146e9e,2,1
a805727910ab11ec8871b07b25146e9e,2,1
89614e6010c911ec8216b07b25146e9e,2,1
2b5f2f9110a911ec8871b07b25146e9e,2,1
bc18bb7a10a911ec8871b07b25146e9e,2,1
50e2c36110a811ec8871b07b25146e9e,2,1
ded67ddd289f11efbde5fa164011f743,2,1
cefbbb4b147811eca228fa164011f743,2,1
1fde512c10c911ec8216b07b25146e9e,2,1
731f452010ca11ec8216b07b25146e9e,2,1
6f9a68d610ac11ec8871b07b25146e9e,2,1
9e4c2e0810c211ec8216b07b25146e9e,2,1
e827f28292ab44c686ef8c69d08baa2d,2,1
940a4c837f8711eebde5fa164011f743,2,1
0aaf956710a911ec8871b07b25146e9e,2,2
286fc76610a911ec8871b07b25146e9e,2,1
fa2cc5f710ca11ec8216b07b25146e9e,2,1
2cc405d410ac11ec8871b07b25146e9e,2,1
71664adf6dbf11ecb369fa164011f743,2,1
b80a1a0010ab11ec8871b07b25146e9e,2,1
6d8f54b510c311ec8216b07b25146e9e,2,1
ae879149ed5411eca3e4fa164011f743,2,2
0c293c8510aa11ec8871b07b25146e9e,2,1
92b0a33b10a811ec8871b07b25146e9e,2,1
719e459e10a811ec8871b07b25146e9e,2,1
82b848c010a811ec8871b07b25146e9e,2,1
db87a58710a911ec8871b07b25146e9e,2,1
ec7634ad10a911ec8871b07b25146e9e,2,1
d2000f3010c711ec8216b07b25146e9e,2,1
9111bfb110a911ec8871b07b25146e9e,2,1
afce468e10ab11ec8871b07b25146e9e,2,3
9003599610cb11ec8216b07b25146e9e,2,1
30087f1e155a11eca228fa164011f743,2,1
eb765a906dd111ecb369fa164011f743,2,1
0efa8d6c10c311ec8216b07b25146e9e,2,1
9570d90d10ab11ec8871b07b25146e9e,2,1
17618b4c10ac11ec8871b07b25146e9e,2,1
0e0a6b9c10ab11ec8871b07b25146e9e,2,1
41fa8f4710a911ec8871b07b25146e9e,2,1
066649a610c411ec8216b07b25146e9e,2,1
86f2a80410cb11ec8216b07b25146e9e,2,1
0ba94eb26f8f11ecb369fa164011f743,2,1
ada23f9610a911ec8871b07b25146e9e,2,2
a35e1c1b10c611ec8216b07b25146e9e,2,1
a3d75b5110cb11ec8216b07b25146e9e,2,1
e0ab1d791dfa11edaf2bfa164011f743,2,1
64138e2810a911ec8871b07b25146e9e,2,1
54de0b5010ab11ec8871b07b25146e9e,2,1
3cab24d210a911ec8871b07b25146e9e,2,1
61bfe25510ab11ec8871b07b25146e9e,2,2
81d5879f10ab11ec8871b07b25146e9e,2,1
f293864410a711ec8871b07b25146e9e,2,1
3a766a0f63c911ecb369fa164011f743,2,1
57b3f18710ac11ec8871b07b25146e9e,2,1
ca04dc711cd011eca228fa164011f743,2,1
0f8fbc8c10ab11ec8871b07b25146e9e,2,1
c959ea2410a911ec8871b07b25146e9e,2,1
4dfce0b710a911ec8871b07b25146e9e,2,1
9ae7528e10ac11ec8871b07b25146e9e,2,1
