trainingPersonId,totalDuration
541e7a5110cb11ec8216b07b25146e9e,8925545
c8b8cf6a10a911ec8871b07b25146e9e,19371855
5ca89de110ab11ec8871b07b25146e9e,221069922
fd36619c10aa11ec8871b07b25146e9e,13609397
a200d4c3c6d911eca4f5fa164011f743,81014978
8c1fd9a710ab11ec8871b07b25146e9e,130005350
2b563c1d10ab11ec8871b07b25146e9e,548901739
33e5fe3f10c911ec8216b07b25146e9e,66544520
20eb053210aa11ec8871b07b25146e9e,106726183
417ad77b10c311ec8216b07b25146e9e,7494413
2a00070d10a911ec8871b07b25146e9e,311028019
a0218b4310c211ec8216b07b25146e9e,22098000
5093a5d510ca11ec8216b07b25146e9e,192502887
117c79bb10a811ec8871b07b25146e9e,302201042
0924735410a911ec8871b07b25146e9e,148944522
51d9a016600111eda3ddfa164011f743,572089500
534d006c10c811ec8216b07b25146e9e,299267904
9c6752c510a811ec8871b07b25146e9e,313095131
3402a02da45f11edb6a3fa164011f743,378486280
2d6fa18610ab11ec8871b07b25146e9e,90448984
143c08f010c411ec8216b07b25146e9e,148560274
c2d2c2f410a811ec8871b07b25146e9e,161746201
fd0fc56710a711ec8871b07b25146e9e,241575137
98e2d20910ac11ec8871b07b25146e9e,178165992
5837853110a911ec8871b07b25146e9e,159937631
60697b7410a911ec8871b07b25146e9e,62753557
e5e2535410a911ec8871b07b25146e9e,7685530
ef7f4c3e10ab11ec8871b07b25146e9e,30538361
12476cef10a811ec8871b07b25146e9e,67305771
28fbc7b810c111ec8216b07b25146e9e,166777588
61f9b74f10a911ec8871b07b25146e9e,187063435
4b61556710ac11ec8871b07b25146e9e,134975858
f28c244010a811ec8871b07b25146e9e,66495440
24769caf10aa11ec8871b07b25146e9e,158067987
f26bbe9c10a711ec8871b07b25146e9e,47765872
7eb7505d10c011ec8216b07b25146e9e,152704567
7dbc386510ac11ec8871b07b25146e9e,491098267
648f008010a911ec8871b07b25146e9e,107474722
bb5c29d510c111ec8216b07b25146e9e,173373621
dd59b9da10a811ec8871b07b25146e9e,24530870
451f921410c011ec8216b07b25146e9e,194147281
1aefb17b10ab11ec8871b07b25146e9e,29379617
aab1ac3010a911ec8871b07b25146e9e,58815860
0100608a10a811ec8871b07b25146e9e,93027515
7d5537f910cb11ec8216b07b25146e9e,311190902
7a34a0a710cb11ec8216b07b25146e9e,168519145
cdbb80e610a811ec8871b07b25146e9e,109919369
7b242885139e11eca228fa164011f743,134526837
325e092410a811ec8871b07b25146e9e,2888321
65708fd710c711ec8216b07b25146e9e,17697139
8ec53a7110ab11ec8871b07b25146e9e,151069773
1f4bf06310ab11ec8871b07b25146e9e,124741327
0dff47f010aa11ec8871b07b25146e9e,189820857
14dde22b10bf11ec8216b07b25146e9e,228405818
6f97a2c710a811ec8871b07b25146e9e,358827325
7444575e10a911ec8871b07b25146e9e,122735266
2be1c1dc10a811ec8871b07b25146e9e,313035717
bed92b3910a911ec8871b07b25146e9e,11992020
48acbe3f10ab11ec8871b07b25146e9e,338462776
2680203810ab11ec8871b07b25146e9e,109219270
eb15b5ee4b9511ed8135fa164011f743,263222757
0ec395a110ac11ec8871b07b25146e9e,126173539
6235df3f10a811ec8871b07b25146e9e,156079238
9938c27f6dea11ecb369fa164011f743,107343988
e013172a10a911ec8871b07b25146e9e,88009994
9145d25910a811ec8871b07b25146e9e,244839541
8e2ea6ad10ca11ec8216b07b25146e9e,158602011
d7fadcae10c011ec8216b07b25146e9e,143801367
8501a91310aa11ec8871b07b25146e9e,124495627
9559d73f10a811ec8871b07b25146e9e,173624628
de6b916910a811ec8871b07b25146e9e,205452253
6d5b814c4b8711ed8135fa164011f743,158032523
eb582d2e10a911ec8871b07b25146e9e,6736957
089220eb10a811ec8871b07b25146e9e,134378736
2922ce8610a811ec8871b07b25146e9e,170232389
2a1327a010a811ec8871b07b25146e9e,101546782
90c2529410ab11ec8871b07b25146e9e,214195837
636425b210ab11ec8871b07b25146e9e,594717635
c934eceb10a911ec8871b07b25146e9e,15850778
e6f3c51e10c311ec8216b07b25146e9e,217976351
eaf79c2a136511eca228fa164011f743,149919112
87852e5110a911ec8871b07b25146e9e,208484155
35c60b7910ac11ec8871b07b25146e9e,127669304
19fe802810a811ec8871b07b25146e9e,62335280
3a21615610ab11ec8871b07b25146e9e,93321538
4610205810ab11ec8871b07b25146e9e,230219067
c1195d7410c611ec8216b07b25146e9e,28623571
0d04693210a811ec8871b07b25146e9e,200075944
64bd906310ab11ec8871b07b25146e9e,50349813
143b59ad10a911ec8871b07b25146e9e,168941903
44d8740710a911ec8871b07b25146e9e,251276787
9eefa2e010a811ec8871b07b25146e9e,439946806
2f25641e10a911ec8871b07b25146e9e,178826327
12ab795010a811ec8871b07b25146e9e,38742050
2aec7d3810ab11ec8871b07b25146e9e,699042019
eb1d483710a811ec8871b07b25146e9e,77285678
a6cad23510a911ec8871b07b25146e9e,195182218
be57521e136c11eca228fa164011f743,122575930
1d32bd2d10c411ec8216b07b25146e9e,214067977
09156d8310a811ec8871b07b25146e9e,176725318
674c0d6310ab11ec8871b07b25146e9e,306641690
98b8a55910ac11ec8871b07b25146e9e,57234814
abf178fd10a811ec8871b07b25146e9e,283511294
6a4597df10a911ec8871b07b25146e9e,123738064
7ae1da6810ab11ec8871b07b25146e9e,9105830
2f42329910a811ec8871b07b25146e9e,19996225
018f72e710a811ec8871b07b25146e9e,275716803
d5de29c010ab11ec8871b07b25146e9e,36972441
96895a7310a911ec8871b07b25146e9e,177403684
31d9432410ab11ec8871b07b25146e9e,235491200
028da9c810a811ec8871b07b25146e9e,6611657
2e4f287510be11ec8216b07b25146e9e,24602201
d887858110c211ec8216b07b25146e9e,209883060
8a5d273a10ab11ec8871b07b25146e9e,448930468
f92b207610ca11ec8216b07b25146e9e,485346
fefccac010c511ec8216b07b25146e9e,8846948
63bec31710a911ec8871b07b25146e9e,28714161
2f9a52c210ac11ec8871b07b25146e9e,167487933
a9a4e6ea6b7611ecb369fa164011f743,117006476
4a3c3d2510ab11ec8871b07b25146e9e,87897422
13ddd88610a811ec8871b07b25146e9e,158585394
26e3715a10ab11ec8871b07b25146e9e,194297250
3182597510a811ec8871b07b25146e9e,143876487
4aec4a5c10a911ec8871b07b25146e9e,231561062
dc8648ce10a711ec8871b07b25146e9e,292520721
8c72969d10ab11ec8871b07b25146e9e,112773569
f4a61a2110a811ec8871b07b25146e9e,175116048
634302f310ab11ec8871b07b25146e9e,153509425
d1bf686910c411ec8216b07b25146e9e,41482846
1634ab4e10a911ec8871b07b25146e9e,193191227
5c07a72910a911ec8871b07b25146e9e,59891407
4815e5df145911eca228fa164011f743,190379033
098303fd10aa11ec8871b07b25146e9e,113373220
698ce35410cb11ec8216b07b25146e9e,28424975
2f4f499010a811ec8871b07b25146e9e,340419292
ee35d0e610a911ec8871b07b25146e9e,216228899
097b663510ac11ec8871b07b25146e9e,13713878
763e66fc10a911ec8871b07b25146e9e,24965084
cb93dbaaa6cd11edb6a3fa164011f743,9983322
926e86e310bf11ec8216b07b25146e9e,5519419
e5d6297610a911ec8871b07b25146e9e,55918798
7fa12d0310c811ec8216b07b25146e9e,17835065
b572342d10ab11ec8871b07b25146e9e,213028503
2069148910ac11ec8871b07b25146e9e,103597712
069bf005714211ecb369fa164011f743,3441503
8e1a723110a911ec8871b07b25146e9e,177983543
a9f64ac910aa11ec8871b07b25146e9e,71824572
4de8aff56dc911ecb369fa164011f743,238143362
946ac02c10a911ec8871b07b25146e9e,105001414
d076a1d810a711ec8871b07b25146e9e,15051261
b9243ac9145811eca228fa164011f743,191532583
8f070c0210ca11ec8216b07b25146e9e,78792839
430092f110a911ec8871b07b25146e9e,86704854
3ece7e5710ab11ec8871b07b25146e9e,242191175
54350b7f10bf11ec8216b07b25146e9e,215550413
20ef6e5d10ab11ec8871b07b25146e9e,63256118
fa91b31f10a711ec8871b07b25146e9e,208753223
4d26d56910a811ec8871b07b25146e9e,148929703
a461d48b1cd711efbde5fa164011f743,92414963
1fbac341131611eeb2cbfa164011f743,220175977
461a3f7c714811ed9c97fa164011f743,854385
10f0a97810a811ec8871b07b25146e9e,156752618
d2ce4c4b10a911ec8871b07b25146e9e,256640705
12cdc54a10cb11ec8216b07b25146e9e,18029110
310e40c810a811ec8871b07b25146e9e,195609560
469fdeff10c011ec8216b07b25146e9e,30067347
e23a40b610aa11ec8871b07b25146e9e,340779851
3e20984c10a811ec8871b07b25146e9e,199611347
1e7e11df10a811ec8871b07b25146e9e,49214260
4327cb4610a911ec8871b07b25146e9e,264279842
56f2944b10a911ec8871b07b25146e9e,207749790
d781bf6b10bf11ec8216b07b25146e9e,153458757
69bfbb03c4c811ed82a1fa164011f743,45115940
7445eba410cb11ec8216b07b25146e9e,209466457
2833db6da82911edb568fa164011f743,133309213
4cec23f010a811ec8871b07b25146e9e,170383501
a232600b10aa11ec8871b07b25146e9e,300510345
56bd4fee10a811ec8871b07b25146e9e,189049063
562da13110a811ec8871b07b25146e9e,86206439
8a43a8ba10a911ec8871b07b25146e9e,215172959
321a187510ac11ec8871b07b25146e9e,213254498
41fefcab10ab11ec8871b07b25146e9e,264312456
817b52f010ac11ec8871b07b25146e9e,147660663
a70cf06d10a811ec8871b07b25146e9e,171942006
3fec056410a911ec8871b07b25146e9e,400978016
b9e372bf10ab11ec8871b07b25146e9e,137353042
3a7c363b10a811ec8871b07b25146e9e,171732366
8d29f16910cb11ec8216b07b25146e9e,35761118
e87a49a16df811ecb369fa164011f743,211535575
4b78996810ab11ec8871b07b25146e9e,701311305
31514b88153311eca228fa164011f743,373273575
df586eb310a911ec8871b07b25146e9e,4817193
483967fe10a811ec8871b07b25146e9e,337558590
66039a3e10c811ec8216b07b25146e9e,10942596
6a655d6610ca11ec8216b07b25146e9e,200556129
9587faf510ab11ec8871b07b25146e9e,60291467
769f6a5e10ac11ec8871b07b25146e9e,117830776
f6610edf10aa11ec8871b07b25146e9e,175003737
014f14b110ac11ec8871b07b25146e9e,228344293
e4d143cd333411ecb7eafa164011f743,98907386
ebd0735910a911ec8871b07b25146e9e,215092485
058afe9176c511ecb369fa164011f743,58502525
a68bdff310bd11ec8216b07b25146e9e,213679614
edbeb9e810a911ec8871b07b25146e9e,36638269
c1580dec10ab11ec8871b07b25146e9e,174149230
52c9538010c011ec8216b07b25146e9e,166990308
aef21d0c10c911ec8216b07b25146e9e,612423613
ec199a6b10a711ec8871b07b25146e9e,203972472
f705d3f910ca11ec8216b07b25146e9e,28722322
103272d110aa11ec8871b07b25146e9e,54411213
084853f310c111ec8216b07b25146e9e,201219600
24387e7f10ab11ec8871b07b25146e9e,81271766
60e01444b2ad11ed82a1fa164011f743,128493600
d1e9901e15df11eca228fa164011f743,200714784
2458ee0a10ab11ec8871b07b25146e9e,130747292
237508b710a911ec8871b07b25146e9e,28654715
939666e410a811ec8871b07b25146e9e,11063546
1b1efb3810a811ec8871b07b25146e9e,206368664
432eaf7e10ac11ec8871b07b25146e9e,237727821
b3638b9810c511ec8216b07b25146e9e,8828837
ceba952410c711ec8216b07b25146e9e,104883630
eb5f873d176311eca228fa164011f743,151879678
5b685a1110a811ec8871b07b25146e9e,5500482
2abf6695721511ecb369fa164011f743,56448045
58cd0f6e10a811ec8871b07b25146e9e,55516839
df72634b10c711ec8216b07b25146e9e,73059308
8bea950310ab11ec8871b07b25146e9e,216599837
6c4261dc10ab11ec8871b07b25146e9e,173458478
4d25e9b310a911ec8871b07b25146e9e,437963857
21d67dce10ab11ec8871b07b25146e9e,162191892
2f519dcb10a811ec8871b07b25146e9e,116561112
0986379110c911ec8216b07b25146e9e,208284950
008c92f010a811ec8871b07b25146e9e,203026656
21c6824110ab11ec8871b07b25146e9e,151204841
a1ff1aaa10a811ec8871b07b25146e9e,82302282
1edddac110ab11ec8871b07b25146e9e,41737406
b598602c10a911ec8871b07b25146e9e,153344305
d948887c10a911ec8871b07b25146e9e,137163672
5eb690bb66f511ecb369fa164011f743,22095831
60e1565710cb11ec8216b07b25146e9e,139650097
d6ba35c310a711ec8871b07b25146e9e,51458640
f936cb02d46711eebde5fa164011f743,106944230
8f2a2f9910ab11ec8871b07b25146e9e,188266584
69f52f4e10ac11ec8871b07b25146e9e,244904364
d29e21bb10a911ec8871b07b25146e9e,291215399
024126126f5311ecb369fa164011f743,56870119
e298d23c10a911ec8871b07b25146e9e,140938609
e3f36af010aa11ec8871b07b25146e9e,24565918
888c9c4610a811ec8871b07b25146e9e,5523377
857035f710a911ec8871b07b25146e9e,7055388
9242dbe410ab11ec8871b07b25146e9e,194470387
16fe2e6610a911ec8871b07b25146e9e,107580600
886d98ab10a911ec8871b07b25146e9e,1050663
98a5badb10a811ec8871b07b25146e9e,44861691
586bb60210ac11ec8871b07b25146e9e,1064325
01f420ad10aa11ec8871b07b25146e9e,98193231
66ea3fa210ab11ec8871b07b25146e9e,501781502
ddeac2bb10a711ec8871b07b25146e9e,152146594
ddce74f910a711ec8871b07b25146e9e,246431674
1909cf6a10ab11ec8871b07b25146e9e,16429520
860c24eb10a911ec8871b07b25146e9e,85300084
538b11a210ab11ec8871b07b25146e9e,31243421
89835a2e143211eca228fa164011f743,28617268
4094c09f10ab11ec8871b07b25146e9e,664277864
60b2d66210a811ec8871b07b25146e9e,489968958
aceb16a710c011ec8216b07b25146e9e,81305456
37e96ca410c911ec8216b07b25146e9e,186624681
81cfbd5710ac11ec8871b07b25146e9e,158350383
acd0ad0a10ab11ec8871b07b25146e9e,200141512
4ab74d0f10a911ec8871b07b25146e9e,124459894
ede5649610ca11ec8216b07b25146e9e,357495434
cfe1569210a911ec8871b07b25146e9e,126960683
2b684de2137911eca228fa164011f743,279546324
c9404f8732034e1fbbe8abaa01883ca9,232149965
1554fe77f83111eca3e4fa164011f743,166486416
31bd9fed10ca11ec8216b07b25146e9e,8956879
d5719f9d10aa11ec8871b07b25146e9e,177148298
c13ff56b10ab11ec8871b07b25146e9e,225434079
a96a837510aa11ec8871b07b25146e9e,249067928
e1fc4d6d10c011ec8216b07b25146e9e,282273400
cee68d5f10ab11ec8871b07b25146e9e,67104325
abf818a610ab11ec8871b07b25146e9e,214554566
1781283810a911ec8871b07b25146e9e,23892347
3e282f8910a811ec8871b07b25146e9e,189909869
3c50cf4310a811ec8871b07b25146e9e,201589587
2346cba010ca11ec8216b07b25146e9e,352631699
d0d1894710a711ec8871b07b25146e9e,99839784
590fd58410a911ec8871b07b25146e9e,104654810
2e96c98210ac11ec8871b07b25146e9e,136341269
d53904f310a711ec8871b07b25146e9e,75965585
3bdc224710c611ec8216b07b25146e9e,69937970
a053c2d610a911ec8871b07b25146e9e,115834
f784a9c110ab11ec8871b07b25146e9e,167469175
2d7c9cc610ab11ec8871b07b25146e9e,63139093
5032a03e10a811ec8871b07b25146e9e,179514196
4c9d325710bf11ec8216b07b25146e9e,24813510
afb6ca0e10ca11ec8216b07b25146e9e,80064462
2a69d48310a811ec8871b07b25146e9e,161841125
28a9566d10a811ec8871b07b25146e9e,16956092
a056129510a911ec8871b07b25146e9e,35216697
95666a8910a911ec8871b07b25146e9e,6026870
e496d87110a911ec8871b07b25146e9e,44659945
a81baa5510a811ec8871b07b25146e9e,303933206
fa94764110a811ec8871b07b25146e9e,25995276
e8169aea10ab11ec8871b07b25146e9e,6125893
ded7c32d10ab11ec8871b07b25146e9e,32830556
8f03b1d810a911ec8871b07b25146e9e,121411799
bc56db6410a911ec8871b07b25146e9e,60972685
2142d41610ac11ec8871b07b25146e9e,191652551
8be31cdf10a911ec8871b07b25146e9e,148333110
92c072f2ad1011ed82a1fa164011f743,264578672
8d5ff14010a811ec8871b07b25146e9e,2541968
c94b96dc10ab11ec8871b07b25146e9e,38767922
dd85c6f36ea911ecb369fa164011f743,3540094
cb750b4b10c811ec8216b07b25146e9e,209060279
e3107f8c10ab11ec8871b07b25146e9e,295818990
d4d657a910aa11ec8871b07b25146e9e,156445110
5edeaff910a911ec8871b07b25146e9e,379266955
6ecb014b10a911ec8871b07b25146e9e,100034724
7f874c1a10ab11ec8871b07b25146e9e,386047477
db08ce9c10ab11ec8871b07b25146e9e,1002655073
b9e2079a6a4a11ecb369fa164011f743,213436690
9813d06a10be11ec8216b07b25146e9e,251570067
35bda1a410c111ec8216b07b25146e9e,7630737
217fa80010ab11ec8871b07b25146e9e,161303382
fe59886b10a711ec8871b07b25146e9e,1059634840
9f1580df10a911ec8871b07b25146e9e,200707222
49a75cbd10c111ec8216b07b25146e9e,206400313
8646d81810ab11ec8871b07b25146e9e,144191024
5c0d3b8210a811ec8871b07b25146e9e,11555433
2761a73e10a811ec8871b07b25146e9e,23923078
ce997aff10ab11ec8871b07b25146e9e,412418700
b50dc58f10a911ec8871b07b25146e9e,139005656
3d44759f10ac11ec8871b07b25146e9e,147919590
523bfcac10a911ec8871b07b25146e9e,268224049
b3ef4fbb10ab11ec8871b07b25146e9e,115847964
5e2bc3ef153611eca228fa164011f743,2890328
941a6b3f10c511ec8216b07b25146e9e,1549884
124f979a10a811ec8871b07b25146e9e,181680180
8096bcf410ab11ec8871b07b25146e9e,145839671
e8321ef710ab11ec8871b07b25146e9e,147420519
7ec444c110cb11ec8216b07b25146e9e,158427827
63a6c3466e2011ecb369fa164011f743,24806667
973be587bc1e11ed82a1fa164011f743,116452374
18b9fc1110ab11ec8871b07b25146e9e,250067017
2aa52a0110aa11ec8871b07b25146e9e,134532692
d6a8608010ab11ec8871b07b25146e9e,200636890
83c52795264a11ecb7eafa164011f743,12647695
f69b795b10be11ec8216b07b25146e9e,193607510
75a8396a10ab11ec8871b07b25146e9e,847642554
46fc886910ab11ec8871b07b25146e9e,124690505
d0cf5f1e10a711ec8871b07b25146e9e,448187031
f234476d10aa11ec8871b07b25146e9e,41888801
50c1cb4d10a811ec8871b07b25146e9e,170868485
61a97bd310a911ec8871b07b25146e9e,195212115
8dbc342c10a911ec8871b07b25146e9e,10909391
a1eacfd410a811ec8871b07b25146e9e,77624643
4c6c11e36dc611ecb369fa164011f743,186314234
0374aff210a811ec8871b07b25146e9e,205788059
9ffa7e7510a911ec8871b07b25146e9e,139473067
ae3e3f28842111eebde5fa164011f743,24242770
f674b45d10a811ec8871b07b25146e9e,394280071
5946ad5910aa11ec8871b07b25146e9e,51970440
4a97241010a811ec8871b07b25146e9e,80022202
d6a3e2006f8d11ecb369fa164011f743,160522430
2e9b5c6b10ab11ec8871b07b25146e9e,147955703
8794009210a811ec8871b07b25146e9e,275135633
cf462d3e10ab11ec8871b07b25146e9e,158428941
11cab81c191111edaf2bfa164011f743,100155823
66c72f1910bf11ec8216b07b25146e9e,418228
a5553d1810a911ec8871b07b25146e9e,117650398
4c0395be10a911ec8871b07b25146e9e,343808786
bd3e7c3b10ab11ec8871b07b25146e9e,253663363
b527d4f910a911ec8871b07b25146e9e,171402366
5f705aee10a911ec8871b07b25146e9e,262683688
35c62bbf10ab11ec8871b07b25146e9e,277937833
f9afc25c10ab11ec8871b07b25146e9e,201960338
17fc797310ab11ec8871b07b25146e9e,173282708
45edfc1510a911ec8871b07b25146e9e,163173476
e5b519ba10c211ec8216b07b25146e9e,145146706
8d9f41e310cb11ec8216b07b25146e9e,405312748
d9af74a4693811ecb369fa164011f743,530813976
63b0736e10cb11ec8216b07b25146e9e,173692800
81999d2210a911ec8871b07b25146e9e,104618871
471360ec10ab11ec8871b07b25146e9e,19597448
d703dca510a911ec8871b07b25146e9e,115912836
3ce4783e6dca11ecb369fa164011f743,28785480
6fab72d810cb11ec8216b07b25146e9e,187177871
8eee7df510a911ec8871b07b25146e9e,40163786
e338db00044311eeb2cbfa164011f743,146457978
4ca6769110a911ec8871b07b25146e9e,73382002
74569d8210cb11ec8216b07b25146e9e,29893350
b2e7a96e6dfc11ecb369fa164011f743,286511107
83b4766410c911ec8216b07b25146e9e,448276
30a273b810ab11ec8871b07b25146e9e,671549718
5839403010ac11ec8871b07b25146e9e,123414134
eb3e2db210ab11ec8871b07b25146e9e,42629369
4f5c52a710ac11ec8871b07b25146e9e,227992330
0a69bf4310ac11ec8871b07b25146e9e,79131353
5063295110ab11ec8871b07b25146e9e,173268773
bcc6872810a811ec8871b07b25146e9e,5169996
d76a92c910a711ec8871b07b25146e9e,121401065
b3006e480f0f11eeb2cbfa164011f743,141900751
4c81c74410a911ec8871b07b25146e9e,207841770
5e145b4b10a911ec8871b07b25146e9e,162752921
bade825e10a911ec8871b07b25146e9e,55765889
844d737a10ab11ec8871b07b25146e9e,151779013
9d4f01ff10a911ec8871b07b25146e9e,688709870
8eef439110a911ec8871b07b25146e9e,476681165
001d234410cb11ec8216b07b25146e9e,125436440
6a86c99510ac11ec8871b07b25146e9e,266732709
c777b50610a811ec8871b07b25146e9e,111442485
eb15bf7310c111ec8216b07b25146e9e,273105756
1f2b684359b411ecb369fa164011f743,14611489
b261b5e0836911eebde5fa164011f743,111041624
096cf83610c011ec8216b07b25146e9e,180080497
adeeca497cb111ecb17dfa164011f743,1395541
92d06cb610c811ec8216b07b25146e9e,201858883
9131cac4129e11eca228fa164011f743,92055843
b85fc19610ab11ec8871b07b25146e9e,237921635
5ddfb30810ac11ec8871b07b25146e9e,16387971
5fa0ab9c10cb11ec8216b07b25146e9e,50570226
12bbe3e1143d11eca228fa164011f743,55778439
5b034a4510a911ec8871b07b25146e9e,13173739
3b8eba5110ab11ec8871b07b25146e9e,362855303
a8d925de10c611ec8216b07b25146e9e,95317571
b3171f9610ab11ec8871b07b25146e9e,37280919
09d10fa310c811ec8216b07b25146e9e,267322285
04eef02f10a811ec8871b07b25146e9e,156824018
92a1c97110a911ec8871b07b25146e9e,97157028
f084da0510c211ec8216b07b25146e9e,2134650
b2a20d3210ab11ec8871b07b25146e9e,251011075
d89bad9d10c311ec8216b07b25146e9e,1460815747
f8dcccdf10ca11ec8216b07b25146e9e,8275288
172f2ab4a68411edb6a3fa164011f743,158996222
99a6270110a911ec8871b07b25146e9e,536524
6f56b73010aa11ec8871b07b25146e9e,22158756
daa6126d10c511ec8216b07b25146e9e,215281213
3d0d594210ca11ec8216b07b25146e9e,62113746
3a5b47ee10ab11ec8871b07b25146e9e,69969925
4e146dba10a811ec8871b07b25146e9e,166445321
9162d2ff10a811ec8871b07b25146e9e,354367855
aa26142c10a911ec8871b07b25146e9e,14071510
2b2c4b412a6a11ecb7eafa164011f743,37376563
ce94601310ab11ec8871b07b25146e9e,183161935
6b5d37e510be11ec8216b07b25146e9e,6152313
f7804daf10a711ec8871b07b25146e9e,189445812
d8d155fe10a711ec8871b07b25146e9e,156753317
f3c1ff4b10c011ec8216b07b25146e9e,273995495
73214f1010ca11ec8216b07b25146e9e,6366654
42ab33e410a811ec8871b07b25146e9e,182751058
e33edcc310a711ec8871b07b25146e9e,253753061
75ebf9cfab5e11eebde5fa164011f743,28736620
4c83fe8310a911ec8871b07b25146e9e,102728091
ed6f633710ab11ec8871b07b25146e9e,111628696
c2ddfc0a10ab11ec8871b07b25146e9e,525709980
df1ccb0510a811ec8871b07b25146e9e,4907702
40be1f4e10aa11ec8871b07b25146e9e,185248933
d7e9b8666e1c11ecb369fa164011f743,24539398
e6e608a210a911ec8871b07b25146e9e,99556793
f04bbf1210ab11ec8871b07b25146e9e,1080406263
d8ba927610a711ec8871b07b25146e9e,270468310
46399b01185b11eca228fa164011f743,83922530
2754433310a911ec8871b07b25146e9e,361471603
f3f06e2510aa11ec8871b07b25146e9e,58742682
56e0ddc310c211ec8216b07b25146e9e,16721852
e21e79783f8f11ecb369fa164011f743,191187605
e829464710a911ec8871b07b25146e9e,325082482
faa3682f6eba11ecb369fa164011f743,392773418
efa1256710aa11ec8871b07b25146e9e,219543395
768c2b6010cb11ec8216b07b25146e9e,482934669
49914d7510c911ec8216b07b25146e9e,326922478
bd5e6d0310c411ec8216b07b25146e9e,134759743
94c7ee1110a911ec8871b07b25146e9e,209147862
cf0b736e10a711ec8871b07b25146e9e,23186982
5b2db67f10c111ec8216b07b25146e9e,455845120
8975242410aa11ec8871b07b25146e9e,98371762
68afb46d138311eca228fa164011f743,156805110
4c94389c10ab11ec8871b07b25146e9e,39829709
7f5c8da710ab11ec8871b07b25146e9e,701447359
c162de9410ab11ec8871b07b25146e9e,125145651
8ea0736e10ab11ec8871b07b25146e9e,194426341
95401b4110cb11ec8216b07b25146e9e,593945
f37d7af2ea4311edab80fa164011f743,255545510
bc12624010a911ec8871b07b25146e9e,163179062
df179ae710a711ec8871b07b25146e9e,373542382
7ec0e1a710c011ec8216b07b25146e9e,36958601
dee3a0af10a711ec8871b07b25146e9e,160406223
7b8764ae10bf11ec8216b07b25146e9e,54682467
ee9c97c710a711ec8871b07b25146e9e,145275572
7069b56910cb11ec8216b07b25146e9e,142190994
13c3c2c4069911eeb2cbfa164011f743,256540066
d2cbdbe410a711ec8871b07b25146e9e,216145754
b8f5198e10ab11ec8871b07b25146e9e,9105090
87ee535910a911ec8871b07b25146e9e,15504582
375ce70410ac11ec8871b07b25146e9e,168956935
0651135810c211ec8216b07b25146e9e,19802014
43c988626de411ecb369fa164011f743,168209612
e10cc0032f7411efbde5fa164011f743,20009038
fc2b421c6b8511ecb369fa164011f743,14671331
caedbb9310ab11ec8871b07b25146e9e,310962713
3de32d9a10a911ec8871b07b25146e9e,861272
f4034d9110a711ec8871b07b25146e9e,545509879
0f7bf7e110a911ec8871b07b25146e9e,255238301
80f78b3c10ab11ec8871b07b25146e9e,207131959
b8e5b37010a911ec8871b07b25146e9e,228104640
713b1f0e10a811ec8871b07b25146e9e,231942524
6617c0ad421611ecb369fa164011f743,11139269
4a4bd5ff10ab11ec8871b07b25146e9e,207660933
f52939f710aa11ec8871b07b25146e9e,518137955
cdf1f43710a711ec8871b07b25146e9e,159008600
b2de3c5110c011ec8216b07b25146e9e,388258301
2cdea9da10c411ec8216b07b25146e9e,18259383
89826f8d10a911ec8871b07b25146e9e,270214334
29bd2ae1a76c11edb6a3fa164011f743,49544139
bebf5b3710ab11ec8871b07b25146e9e,241757
8ea7a45b10c511ec8216b07b25146e9e,181881595
bc2e6ac810aa11ec8871b07b25146e9e,138869069
8ceae58110a811ec8871b07b25146e9e,46456970
69c0bceb10ab11ec8871b07b25146e9e,424438983
1e55d6b910c511ec8216b07b25146e9e,11558924
f8fb451a10a711ec8871b07b25146e9e,218459510
0fbf190610ac11ec8871b07b25146e9e,147040816
de3bb7c910c511ec8216b07b25146e9e,215581
92d8577310c611ec8216b07b25146e9e,121965211
c19b3f7f10ca11ec8216b07b25146e9e,157667431
43e9c59172ac11ecb369fa164011f743,207151069
a9f4057214fd11eca228fa164011f743,176918963
e563a05b645411ecb369fa164011f743,469707473
a8a7723c10a911ec8871b07b25146e9e,200120805
4f72ba3c10a811ec8871b07b25146e9e,195430729
2b365c1410ab11ec8871b07b25146e9e,181982675
7d938b4010bf11ec8216b07b25146e9e,12339115
dc9cf59d10a711ec8871b07b25146e9e,148071310
4b5693a410a811ec8871b07b25146e9e,139744483
d9ffe76910a711ec8871b07b25146e9e,116898836
30512a3d688e11ecb369fa164011f743,48132906
e854ecaa10ab11ec8871b07b25146e9e,8176888
eb9927f210a711ec8871b07b25146e9e,13170962
8a7deccd10a911ec8871b07b25146e9e,177862040
25ee109f10a911ec8871b07b25146e9e,159767155
a0ec38b3679011ecb369fa164011f743,99414366
9f7baec310ab11ec8871b07b25146e9e,127020496
4f7b5034aacd11eda9defa164011f743,18628576
2c78b50f10ab11ec8871b07b25146e9e,639632947
2481232710ab11ec8871b07b25146e9e,331232720
dbd2588210a711ec8871b07b25146e9e,130302760
5366e9ba10a811ec8871b07b25146e9e,218451981
e18023a310a711ec8871b07b25146e9e,173828221
e121d9056dce11ecb369fa164011f743,71786589
0586b27910a811ec8871b07b25146e9e,183952513
219d709310ac11ec8871b07b25146e9e,234403979
9430011e10a911ec8871b07b25146e9e,12520211
